,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
34,-11,0,7,2,1,1,15,24,0.7272727272727273,0,0,23.615384615384617,22.035714285714285,8,4.5,0,0.0,45.51074117647059,9.057620218945893,44.496697727272725,8.951259458831087,59.394019230769224,25.336992200490315,54.53619821428572,24.77281147556942,26,24,63.04775,-4,18,20,-3,0,4
35,3,0,7,3,1,0,15,13,0.3939393939393939,0,0,22.91176470588235,22.366666666666667,-11,-0.6666666666666666,-19,-6.0,42.12190666666667,5.077889206545921,43.5339445945946,7.710688996138637,47.25343823529411,16.141843151755964,51.784933333333335,22.198056186417162,34,32,92.26485,-11,-8,-3,-13,-1,-3
36,-1,0,7,4,1,0,15,16,0.48484848484848486,0,0,16.620689655172413,20.96638655462185,3,0.25,14,0.6666666666666666,42.50132413793103,5.328703923654333,43.24320679611651,7.136208456989208,42.50132413793103,5.328703923654333,49.5225411764706,19.886563843237514,29,27,61.31425,-4,2,-14,-11,-9,4
37,-6,0,7,5,1,0,15,15,0.45454545454545453,0,0,15.096774193548388,19.753333333333334,-1,0.0,-4,-0.5,42.65857096774194,5.070351964699426,43.1079552238806,6.719558542186808,42.65857096774194,5.070351964699426,48.10398733333333,18.07709972032865,31,29,61.20965,7,-6,8,-6,-1,-4
38,20,0,7,6,1,0,15,9,0.2727272727272727,0,0,13.038461538461538,18.761363636363637,-6,-1.0,-5,-1.4,42.438411538461544,5.672913939083819,42.999154375,6.565498282821409,42.438411538461544,5.672913939083819,47.267027272727276,16.950000001754674,26,24,61.442800000000005,-1,3,0,-5,0,-2
39,-12,0,8,0,0,0,23,23,0.696969696969697,0,0,23.0,23.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
40,8,0,8,1,1,0,23,11,0.3333333333333333,0,0,16.633333333333333,16.633333333333333,-12,-12.0,0,0.0,43.692933333333336,8.523906924514003,43.692933333333336,8.523906924514003,50.075186666666674,23.150744637105927,50.075186666666674,23.150744637105927,30,30,60.8947,1,-7,-6,-10,0,9
41,-4,0,8,2,1,1,23,19,0.5757575757575758,0,0,19.53846153846154,17.982142857142858,8,-2.0,0,0.0,45.526552941176476,9.443543954227806,44.401377272727274,8.935222744689176,59.37288461538461,23.477541220079512,54.391975,23.75990906961053,26,24,62.99055,12,-2,8,10,20,18
42,4,0,8,3,1,0,23,15,0.45454545454545453,0,0,16.09375,17.295454545454547,-4,-2.6666666666666665,-12,4.0,42.192714285714274,5.331615328712992,43.542452777777775,7.810501963915355,47.644709375000005,16.81588116267178,51.93842386363636,21.73959880614277,32,30,92.68234999999999,1,10,2,4,12,-4
43,0,0,8,4,1,0,23,19,0.5757575757575758,0,0,18.580645161290324,17.630252100840337,4,-1.0,8,5.333333333333333,42.52130967741935,5.280603746173339,43.235118446601945,7.159288710381204,42.52130967741935,5.280603746173339,49.48522605042017,19.33497324798371,31,29,61.7695,-9,-11,3,-6,-13,-2
44,-8,0,8,5,1,0,23,19,0.5757575757575758,0,0,20.29032258064516,18.18,0,-0.8,-4,3.0,42.74027741935483,5.4555278627373,43.12064029850747,6.806378063697899,42.74027741935483,5.4555278627373,48.09127,17.61223159325265,31,29,62.54575,-4,-1,-6,-3,9,0
45,1,0,8,6,1,0,23,11,0.3333333333333333,0,0,17.433333333333334,18.055555555555557,-8,-2.0,-8,0.8,42.27552999999999,5.58697633502237,42.96604695121952,6.608256504596313,42.27552999999999,5.58697633502237,47.12197999999999,16.38268143580762,30,28,62.0994,1,-6,-2,-4,-3,1
46,-7,0,9,0,0,0,16,16,0.48484848484848486,0,0,16.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
47,4,0,9,1,1,0,16,9,0.2727272727272727,0,0,13.7,13.7,-7,-7.0,0,0.0,43.83566666666667,9.065284885964905,43.83566666666667,9.065284885964905,50.188156666666664,23.27888393406756,50.188156666666664,23.27888393406756,30,30,62.60340000000001,-6,-8,-11,1,-12,-10
48,2,0,9,2,1,1,16,13,0.3939393939393939,0,0,12.846153846153847,13.303571428571429,4,-1.5,0,0.0,45.254466666666666,9.603969796275797,44.40318666666666,9.310491222429317,59.27895384615384,23.47576685825736,54.40888392857143,23.806207455152897,26,24,62.47385,-12,1,5,2,-2,8
49,-7,0,9,3,1,0,16,15,0.45454545454545453,0,0,13.787878787878787,13.48314606741573,2,-0.3333333333333333,-2,4.5,42.450024137931024,6.302873027965795,43.63775810810811,8.318143176523048,47.55384545454547,16.414252632061746,51.867128089887636,21.620848555321142,33,31,91.72295,-4,1,10,12,-4,-3
50,-6,0,9,4,1,0,16,8,0.24242424242424243,0,0,13.46875,13.479338842975206,-7,-2.0,-9,0.0,42.469365624999995,5.082155690539287,43.2850358490566,7.509223246054962,42.469365624999995,5.082155690539287,49.381769421487604,19.17929736632078,32,30,60.2911,7,-9,-6,-4,-11,-9
51,6,0,9,5,1,0,16,2,0.06060606060606061,1,0,9.393939393939394,12.603896103896103,-6,-2.8,1,0.25,42.49550909090909,4.998025306504841,43.097594244604316,7.0031901340691665,42.49550909090909,4.998025306504841,47.906142207792215,17.388456305436538,33,31,60.30995,-1,0,0,0,-2,-3
52,6,0,9,6,1,0,16,8,0.24242424242424243,0,0,11.518518518518519,12.441988950276244,6,-1.3333333333333333,12,2.6,42.502903703703716,5.738309440262743,43.000867469879516,6.816999620007526,42.502903703703716,5.738309440262743,47.10013425414364,16.305599319467024,27,25,61.1728,1,-2,0,-8,-8,-3
53,-11,0,10,0,0,0,17,17,0.5151515151515151,0,0,17.0,17.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
54,12,0,10,1,1,0,17,6,0.18181818181818182,0,0,11.4,11.4,-11,-11.0,0,0.0,43.92321481481481,9.467588883902561,43.92321481481481,9.467588883902561,50.14966333333333,23.065925922010056,50.14966333333333,23.065925922010056,30,30,62.320750000000004,-6,-4,0,-8,-6,-7
55,-9,0,10,2,1,1,17,18,0.5454545454545454,0,0,14.576923076923077,12.875,12,0.5,0,0.0,45.470305555555555,9.624127913419377,44.542051111111114,9.560602300311471,59.418065384615375,23.425857652125522,54.45285,23.689079407661662,26,24,62.425200000000004,-2,8,-2,8,10,20
56,-1,0,10,3,1,0,17,9,0.2727272727272727,0,0,16.764705882352942,14.344444444444445,-9,-2.6666666666666665,-21,1.0,42.17684333333333,5.265492526420381,43.595968000000006,8.202185337142943,47.29356764705882,16.264744822553375,51.748232222222214,21.47464120239305,34,32,92.0745,2,-4,-14,-3,-8,-11
57,-3,0,10,4,1,0,17,8,0.24242424242424243,0,0,17.4375,15.155737704918034,-1,-2.25,8,3.3333333333333335,42.5232,5.537396562634377,43.275140186915884,7.521128930010637,42.5232,5.537396562634377,49.32855163934426,19.09737225349076,32,30,62.316100000000006,-4,-6,-7,-2,0,0
58,-3,0,10,5,1,0,17,5,0.15151515151515152,1,0,16.78125,15.493506493506494,-3,-2.4,-2,2.0,42.530278124999995,5.26988310732164,43.10366115107914,7.073646498974034,42.530278124999995,5.26988310732164,47.915923376623375,17.38690482200106,32,30,61.14125,-2,0,-6,-3,-2,0
59,7,0,10,6,1,0,17,2,0.06060606060606061,1,0,14.375,15.301075268817204,-3,-2.5,0,1.6,42.245509375,5.578226081457223,42.94307134502924,6.827000507723267,42.245509375,5.578226081457223,46.94036827956989,16.131601845486568,32,30,62.02075,-4,0,0,1,1,-4
60,-11,0,11,0,0,0,12,12,0.36363636363636365,0,0,12.0,12.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
61,4,0,11,1,1,0,12,1,0.030303030303030304,1,0,3.4444444444444446,3.4444444444444446,-11,-11.0,0,0.0,44.50689166666666,10.98589767641212,44.50689166666666,10.98589767641212,51.24007777777778,24.140063914170714,51.24007777777778,24.140063914170714,27,27,64.2621,0,0,0,0,0,0
62,-3,0,11,2,1,1,12,5,0.15151515151515152,1,0,8.310344827586206,5.964285714285714,4,-3.5,0,0.0,44.94735714285715,9.964914105599345,44.71244222222221,10.524069166639743,57.405662068965505,23.29461234823984,54.432969642857145,23.90535866079821,29,27,62.2654,0,0,0,0,3,-8
63,-1,0,11,3,1,0,12,2,0.06060606060606061,1,0,2.84375,4.829545454545454,-3,-3.3333333333333335,-7,4.0,42.53720357142857,7.432610968489864,43.87810410958904,9.517478512131627,47.686240624999996,16.859641179026827,51.97961363636364,21.853059092644955,32,30,91.9668,-8,0,0,0,-8,3
64,4,0,11,4,1,0,12,1,0.030303030303030304,1,0,2.774193548387097,4.294117647058823,-1,-2.75,2,3.3333333333333335,42.52764838709678,5.292194664078165,43.475564423076925,8.5036336863439,42.52764838709678,5.292194664078165,49.51733697478992,19.433408604355616,31,29,61.158100000000005,0,0,0,-2,-2,0
65,-4,0,11,5,1,0,12,5,0.15151515151515152,1,0,5.125,4.470198675496689,4,-1.4,5,3.75,42.62315625,5.281680905789931,43.274997794117645,7.873486294599435,42.62315625,5.281680905789931,48.05631854304636,17.648618582479898,32,30,61.49315,-2,1,0,-1,3,-7
66,0,0,11,6,1,0,12,1,0.030303030303030304,1,0,5.04,4.551136363636363,-4,-1.8333333333333333,-8,1.4,42.52088,5.862672732056602,43.157898757763974,7.601146498697209,42.52088,5.862672732056602,47.2700346590909,16.608634126955177,25,23,60.96170000000001,0,0,0,-2,-1,-1
67,-5,0,12,0,0,0,6,6,0.18181818181818182,0,0,6.0,6.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
