,carno,startlap,startrank,endrank,diff,sign,pred_endrank,pred_diff,pred_sign
464,4,24,12.0,12.0,0.0,0,12.0,0.0,0
465,6,24,15.0,15.0,0.0,0,16.0,1.0,1
466,7,24,28.0,28.0,0.0,0,28.0,0.0,0
467,9,24,8.0,8.0,0.0,0,8.0,0.0,0
468,10,24,31.0,31.0,0.0,0,31.0,0.0,0
469,12,24,2.0,2.0,0.0,0,2.0,0.0,0
470,13,24,11.0,11.0,0.0,0,11.0,0.0,0
471,14,24,5.0,5.0,0.0,0,5.0,0.0,0
472,15,24,22.0,20.0,-2.0,-1,22.0,0.0,0
473,17,24,32.0,32.0,0.0,0,32.0,0.0,0
474,18,24,4.0,4.0,0.0,0,4.0,0.0,0
475,19,24,14.0,14.0,0.0,0,14.0,0.0,0
476,20,24,0.0,0.0,0.0,0,0.0,0.0,0
477,21,24,6.0,6.0,0.0,0,6.0,0.0,0
478,22,24,1.0,1.0,0.0,0,1.0,0.0,0
479,23,24,13.0,13.0,0.0,0,13.0,0.0,0
480,24,24,24.0,23.0,-1.0,-1,24.0,0.0,0
481,25,24,20.0,19.0,-1.0,-1,19.0,-1.0,-1
482,26,24,30.0,30.0,0.0,0,30.0,0.0,0
483,27,24,25.0,24.0,-1.0,-1,25.0,0.0,0
484,28,24,10.0,10.0,0.0,0,10.0,0.0,0
485,29,24,16.0,16.0,0.0,0,15.0,-1.0,-1
486,30,24,17.0,17.0,0.0,0,17.0,0.0,0
487,32,24,18.0,18.0,0.0,0,18.0,0.0,0
488,33,24,19.0,21.0,2.0,1,20.0,1.0,1
489,59,24,26.0,26.0,0.0,0,26.0,0.0,0
490,60,24,29.0,29.0,0.0,0,29.0,0.0,0
491,64,24,23.0,25.0,2.0,1,23.0,0.0,0
492,66,24,27.0,27.0,0.0,0,27.0,0.0,0
493,88,24,21.0,22.0,1.0,1,21.0,0.0,0
494,98,24,9.0,9.0,0.0,0,9.0,0.0,0
495,1,25,3.0,3.0,0.0,0,3.0,0.0,0
496,3,25,7.0,7.0,0.0,0,7.0,0.0,0
497,4,25,12.0,12.0,0.0,0,12.0,0.0,0
498,6,25,15.0,15.0,0.0,0,15.0,0.0,0
499,7,25,28.0,28.0,0.0,0,28.0,0.0,0
500,9,25,8.0,8.0,0.0,0,8.0,0.0,0
501,10,25,31.0,31.0,0.0,0,30.0,-1.0,-1
502,12,25,2.0,2.0,0.0,0,2.0,0.0,0
503,13,25,11.0,11.0,0.0,0,11.0,0.0,0
504,14,25,5.0,5.0,0.0,0,5.0,0.0,0
505,15,25,21.0,20.0,-1.0,-1,21.0,0.0,0
506,17,25,32.0,32.0,0.0,0,32.0,0.0,0
507,18,25,4.0,4.0,0.0,0,4.0,0.0,0
508,19,25,14.0,14.0,0.0,0,14.0,0.0,0
509,20,25,0.0,0.0,0.0,0,0.0,0.0,0
510,21,25,6.0,6.0,0.0,0,6.0,0.0,0
511,22,25,1.0,1.0,0.0,0,1.0,0.0,0
512,23,25,13.0,13.0,0.0,0,13.0,0.0,0
513,24,25,24.0,23.0,-1.0,-1,24.0,0.0,0
514,25,25,20.0,19.0,-1.0,-1,20.0,0.0,0
515,26,25,30.0,30.0,0.0,0,31.0,1.0,1
516,27,25,25.0,22.0,-3.0,-1,25.0,0.0,0
517,28,25,10.0,10.0,0.0,0,10.0,0.0,0
518,29,25,16.0,16.0,0.0,0,16.0,0.0,0
519,30,25,17.0,17.0,0.0,0,17.0,0.0,0
520,32,25,18.0,18.0,0.0,0,18.0,0.0,0
521,33,25,19.0,24.0,5.0,1,19.0,0.0,0
522,59,25,26.0,27.0,1.0,1,26.0,0.0,0
523,60,25,29.0,29.0,0.0,0,29.0,0.0,0
524,64,25,23.0,25.0,2.0,1,23.0,0.0,0
525,66,25,27.0,26.0,-1.0,-1,27.0,0.0,0
526,88,25,22.0,21.0,-1.0,-1,22.0,0.0,0
527,98,25,9.0,9.0,0.0,0,9.0,0.0,0
528,1,26,3.0,3.0,0.0,0,3.0,0.0,0
529,3,26,7.0,7.0,0.0,0,7.0,0.0,0
530,4,26,12.0,11.0,-1.0,-1,11.0,-1.0,-1
531,6,26,15.0,14.0,-1.0,-1,14.0,-1.0,-1
532,7,26,28.0,25.0,-3.0,-1,28.0,0.0,0
533,9,26,8.0,8.0,0.0,0,8.0,0.0,0
534,10,26,31.0,29.0,-2.0,-1,31.0,0.0,0
535,12,26,2.0,2.0,0.0,0,2.0,0.0,0
536,13,26,11.0,20.0,9.0,1,24.0,13.0,1
537,14,26,5.0,5.0,0.0,0,5.0,0.0,0
538,15,26,20.0,19.0,-1.0,-1,19.0,-1.0,-1
539,17,26,32.0,30.0,-2.0,-1,32.0,0.0,0
540,18,26,4.0,4.0,0.0,0,4.0,0.0,0
541,19,26,14.0,13.0,-1.0,-1,13.0,-1.0,-1
542,20,26,0.0,0.0,0.0,0,0.0,0.0,0
543,21,26,6.0,6.0,0.0,0,6.0,0.0,0
544,22,26,1.0,1.0,0.0,0,1.0,0.0,0
545,23,26,13.0,12.0,-1.0,-1,12.0,-1.0,-1
546,24,26,23.0,23.0,0.0,0,22.0,-1.0,-1
547,25,26,19.0,18.0,-1.0,-1,18.0,-1.0,-1
548,26,26,30.0,31.0,1.0,1,30.0,0.0,0
549,27,26,24.0,22.0,-2.0,-1,23.0,-1.0,-1
550,28,26,10.0,10.0,0.0,0,10.0,0.0,0
551,29,26,16.0,15.0,-1.0,-1,16.0,0.0,0
552,30,26,17.0,16.0,-1.0,-1,15.0,-2.0,-1
553,32,26,18.0,17.0,-1.0,-1,17.0,-1.0,-1
554,33,26,21.0,26.0,5.0,1,21.0,0.0,0
555,59,26,26.0,32.0,6.0,1,25.0,-1.0,-1
556,60,26,29.0,28.0,-1.0,-1,29.0,0.0,0
557,64,26,25.0,24.0,-1.0,-1,27.0,2.0,1
558,66,26,27.0,27.0,0.0,0,26.0,-1.0,-1
559,88,26,22.0,21.0,-1.0,-1,20.0,-2.0,-1
560,98,26,9.0,9.0,0.0,0,9.0,0.0,0
561,1,27,3.0,1.0,-2.0,-1,3.0,0.0,0
562,3,27,7.0,6.0,-1.0,-1,6.0,-1.0,-1
563,4,27,12.0,11.0,-1.0,-1,11.0,-1.0,-1
564,6,27,15.0,14.0,-1.0,-1,14.0,-1.0,-1
565,7,27,28.0,24.0,-4.0,-1,23.0,-5.0,-1
566,9,27,8.0,7.0,-1.0,-1,7.0,-1.0,-1
567,10,27,31.0,27.0,-4.0,-1,29.0,-2.0,-1
568,12,27,2.0,3.0,1.0,1,2.0,0.0,0
569,13,27,11.0,31.0,20.0,1,30.0,19.0,1
570,14,27,5.0,10.0,5.0,1,10.0,5.0,1
571,15,27,20.0,19.0,-1.0,-1,19.0,-1.0,-1
572,17,27,32.0,29.0,-3.0,-1,31.0,-1.0,-1
573,18,27,4.0,4.0,0.0,0,4.0,0.0,0
574,19,27,14.0,13.0,-1.0,-1,13.0,-1.0,-1
575,20,27,0.0,0.0,0.0,0,0.0,0.0,0
576,21,27,6.0,5.0,-1.0,-1,5.0,-1.0,-1
577,22,27,1.0,2.0,1.0,1,1.0,0.0,0
578,23,27,13.0,12.0,-1.0,-1,12.0,-1.0,-1
579,24,27,23.0,22.0,-1.0,-1,22.0,-1.0,-1
580,25,27,19.0,18.0,-1.0,-1,18.0,-1.0,-1
581,26,27,30.0,30.0,0.0,0,28.0,-2.0,-1
582,27,27,22.0,21.0,-1.0,-1,21.0,-1.0,-1
583,28,27,10.0,9.0,-1.0,-1,9.0,-1.0,-1
584,29,27,16.0,15.0,-1.0,-1,15.0,-1.0,-1
585,30,27,17.0,16.0,-1.0,-1,16.0,-1.0,-1
586,32,27,18.0,17.0,-1.0,-1,17.0,-1.0,-1
587,33,27,24.0,25.0,1.0,1,26.0,2.0,1
588,59,27,27.0,32.0,5.0,1,32.0,5.0,1
589,60,27,29.0,26.0,-3.0,-1,25.0,-4.0,-1
590,64,27,25.0,23.0,-2.0,-1,27.0,2.0,1
591,66,27,26.0,28.0,2.0,1,24.0,-2.0,-1
592,88,27,21.0,20.0,-1.0,-1,20.0,-1.0,-1
593,98,27,9.0,8.0,-1.0,-1,8.0,-1.0,-1
594,1,28,3.0,0.0,-3.0,-1,1.0,-2.0,-1
595,3,28,7.0,10.0,3.0,1,11.0,4.0,1
596,4,28,11.0,9.0,-2.0,-1,10.0,-1.0,-1
597,6,28,14.0,12.0,-2.0,-1,13.0,-1.0,-1
598,7,28,25.0,23.0,-2.0,-1,25.0,0.0,0
599,9,28,8.0,4.0,-4.0,-1,5.0,-3.0,-1
600,10,28,29.0,26.0,-3.0,-1,26.0,-3.0,-1
601,12,28,2.0,1.0,-1.0,-1,0.0,-2.0,-1
602,13,28,20.0,29.0,9.0,1,23.0,3.0,1
603,14,28,5.0,24.0,19.0,1,9.0,4.0,1
604,15,28,19.0,17.0,-2.0,-1,18.0,-1.0,-1
605,17,28,30.0,28.0,-2.0,-1,29.0,-1.0,-1
606,18,28,4.0,3.0,-1.0,-1,3.0,-1.0,-1
607,19,28,13.0,11.0,-2.0,-1,12.0,-1.0,-1
608,20,28,0.0,7.0,7.0,1,8.0,8.0,1
609,21,28,6.0,2.0,-4.0,-1,4.0,-2.0,-1
610,22,28,1.0,8.0,7.0,1,2.0,1.0,1
611,23,28,12.0,18.0,6.0,1,22.0,10.0,1
612,24,28,23.0,21.0,-2.0,-1,21.0,-2.0,-1
613,25,28,18.0,16.0,-2.0,-1,16.0,-2.0,-1
614,26,28,31.0,31.0,0.0,0,31.0,0.0,0
615,27,28,22.0,20.0,-2.0,-1,20.0,-2.0,-1
616,28,28,10.0,6.0,-4.0,-1,7.0,-3.0,-1
617,29,28,15.0,13.0,-2.0,-1,14.0,-1.0,-1
618,30,28,16.0,14.0,-2.0,-1,15.0,-1.0,-1
619,32,28,17.0,15.0,-2.0,-1,17.0,0.0,0
620,33,28,26.0,30.0,4.0,1,30.0,4.0,1
621,59,28,32.0,32.0,0.0,0,32.0,0.0,0
622,60,28,28.0,25.0,-3.0,-1,28.0,0.0,0
623,64,28,24.0,22.0,-2.0,-1,24.0,0.0,0
624,66,28,27.0,27.0,0.0,0,27.0,0.0,0
625,88,28,21.0,19.0,-2.0,-1,19.0,-2.0,-1
626,98,28,9.0,5.0,-4.0,-1,6.0,-3.0,-1
627,1,29,1.0,2.0,1.0,1,3.0,2.0,1
628,3,29,6.0,22.0,16.0,1,10.0,4.0,1
629,4,29,11.0,1.0,-10.0,-1,5.0,-6.0,-1
630,6,29,14.0,8.0,-6.0,-1,13.0,-1.0,-1
631,7,29,24.0,18.0,-6.0,-1,21.0,-3.0,-1
632,9,29,7.0,5.0,-2.0,-1,7.0,0.0,0
633,10,29,27.0,23.0,-4.0,-1,25.0,-2.0,-1
634,12,29,3.0,3.0,0.0,0,2.0,-1.0,-1
635,13,29,31.0,26.0,-5.0,-1,22.0,-9.0,-1
636,14,29,10.0,19.0,9.0,1,6.0,-4.0,-1
637,15,29,19.0,13.0,-6.0,-1,17.0,-2.0,-1
638,17,29,29.0,25.0,-4.0,-1,27.0,-2.0,-1
639,18,29,4.0,4.0,0.0,0,4.0,0.0,0
640,19,29,13.0,7.0,-6.0,-1,11.0,-2.0,-1
641,20,29,0.0,17.0,17.0,1,20.0,20.0,1
642,21,29,5.0,0.0,-5.0,-1,0.0,-5.0,-1
643,22,29,2.0,20.0,18.0,1,1.0,-1.0,-1
644,23,29,12.0,27.0,15.0,1,24.0,12.0,1
645,24,29,22.0,29.0,7.0,1,29.0,7.0,1
646,25,29,18.0,12.0,-6.0,-1,15.0,-3.0,-1
647,26,29,30.0,31.0,1.0,1,32.0,2.0,1
648,27,29,21.0,14.0,-7.0,-1,18.0,-3.0,-1
649,28,29,9.0,15.0,6.0,1,9.0,0.0,0
650,29,29,15.0,9.0,-6.0,-1,12.0,-3.0,-1
651,30,29,16.0,10.0,-6.0,-1,14.0,-2.0,-1
652,32,29,17.0,11.0,-6.0,-1,16.0,-1.0,-1
653,33,29,25.0,30.0,5.0,1,31.0,6.0,1
654,59,29,32.0,32.0,0.0,0,30.0,-2.0,-1
655,60,29,26.0,21.0,-5.0,-1,23.0,-3.0,-1
656,64,29,23.0,16.0,-7.0,-1,19.0,-4.0,-1
657,66,29,28.0,24.0,-4.0,-1,26.0,-2.0,-1
658,88,29,20.0,28.0,8.0,1,28.0,8.0,1
659,98,29,8.0,6.0,-2.0,-1,8.0,0.0,0
660,1,30,0.0,12.0,12.0,1,4.0,4.0,1
661,3,30,10.0,14.0,4.0,1,6.0,-4.0,-1
662,4,30,9.0,2.0,-7.0,-1,14.0,5.0,1
663,6,30,12.0,24.0,12.0,1,21.0,9.0,1
664,7,30,23.0,15.0,-8.0,-1,20.0,-3.0,-1
665,9,30,4.0,19.0,15.0,1,15.0,11.0,1
666,10,30,26.0,18.0,-8.0,-1,24.0,-2.0,-1
667,12,30,1.0,17.0,16.0,1,3.0,2.0,1
668,13,30,29.0,25.0,-4.0,-1,26.0,-3.0,-1
669,14,30,24.0,10.0,-14.0,-1,8.0,-16.0,-1
670,15,30,17.0,6.0,-11.0,-1,12.0,-5.0,-1
671,17,30,28.0,22.0,-6.0,-1,25.0,-3.0,-1
672,18,30,3.0,20.0,17.0,1,5.0,2.0,1
673,19,30,11.0,1.0,-10.0,-1,7.0,-4.0,-1
674,20,30,7.0,9.0,2.0,1,0.0,-7.0,-1
675,21,30,2.0,0.0,-2.0,-1,1.0,-1.0,-1
676,22,30,8.0,13.0,5.0,1,2.0,-6.0,-1
677,23,30,18.0,26.0,8.0,1,18.0,0.0,0
678,24,30,21.0,28.0,7.0,1,27.0,6.0,1
679,25,30,16.0,5.0,-11.0,-1,11.0,-5.0,-1
680,26,30,31.0,31.0,0.0,0,31.0,0.0,0
681,27,30,20.0,7.0,-13.0,-1,17.0,-3.0,-1
682,28,30,6.0,23.0,17.0,1,16.0,10.0,1
683,29,30,13.0,3.0,-10.0,-1,9.0,-4.0,-1
684,30,30,14.0,11.0,-3.0,-1,22.0,8.0,1
685,32,30,15.0,4.0,-11.0,-1,10.0,-5.0,-1
686,33,30,30.0,30.0,0.0,0,30.0,0.0,0
687,59,30,32.0,32.0,0.0,0,32.0,0.0,0
688,60,30,25.0,16.0,-9.0,-1,23.0,-2.0,-1
689,64,30,22.0,8.0,-14.0,-1,19.0,-3.0,-1
690,66,30,27.0,29.0,2.0,1,29.0,2.0,1
691,88,30,19.0,27.0,8.0,1,28.0,9.0,1
692,98,30,5.0,21.0,16.0,1,13.0,8.0,1
693,1,31,2.0,4.0,2.0,1,5.0,3.0,1
694,3,31,22.0,6.0,-16.0,-1,10.0,-12.0,-1
695,4,31,1.0,16.0,15.0,1,12.0,11.0,1
696,6,31,8.0,21.0,13.0,1,22.0,14.0,1
697,7,31,18.0,8.0,-10.0,-1,14.0,-4.0,-1
698,9,31,5.0,10.0,5.0,1,6.0,1.0,1
699,10,31,23.0,25.0,2.0,1,25.0,2.0,1
700,12,31,3.0,9.0,6.0,1,3.0,0.0,0
701,13,31,26.0,14.0,-12.0,-1,19.0,-7.0,-1
702,14,31,19.0,3.0,-16.0,-1,8.0,-11.0,-1
703,15,31,13.0,1.0,-12.0,-1,9.0,-4.0,-1
704,17,31,25.0,27.0,2.0,1,29.0,4.0,1
705,18,31,4.0,11.0,7.0,1,4.0,0.0,0
706,19,31,7.0,7.0,0.0,0,13.0,6.0,1
707,20,31,17.0,2.0,-15.0,-1,0.0,-17.0,-1
708,21,31,0.0,0.0,0.0,0,1.0,1.0,1
709,22,31,20.0,5.0,-15.0,-1,2.0,-18.0,-1
710,23,31,27.0,15.0,-12.0,-1,21.0,-6.0,-1
711,24,31,29.0,26.0,-3.0,-1,27.0,-2.0,-1
712,25,31,12.0,18.0,6.0,1,17.0,5.0,1
713,26,31,31.0,29.0,-2.0,-1,30.0,-1.0,-1
714,27,31,14.0,19.0,5.0,1,18.0,4.0,1
715,28,31,15.0,13.0,-2.0,-1,11.0,-4.0,-1
716,29,31,9.0,17.0,8.0,1,15.0,6.0,1
717,30,31,10.0,22.0,12.0,1,20.0,10.0,1
718,32,31,11.0,31.0,20.0,1,16.0,5.0,1
719,33,31,30.0,28.0,-2.0,-1,31.0,1.0,1
720,59,31,32.0,32.0,0.0,0,32.0,0.0,0
721,60,31,21.0,23.0,2.0,1,24.0,3.0,1
722,64,31,16.0,20.0,4.0,1,23.0,7.0,1
723,66,31,24.0,30.0,6.0,1,28.0,4.0,1
724,88,31,28.0,24.0,-4.0,-1,26.0,-2.0,-1
725,98,31,6.0,12.0,6.0,1,7.0,1.0,1
726,1,32,12.0,2.0,-10.0,-1,3.0,-9.0,-1
727,3,32,14.0,4.0,-10.0,-1,7.0,-7.0,-1
728,4,32,2.0,14.0,12.0,1,9.0,7.0,1
729,6,32,24.0,16.0,-8.0,-1,19.0,-5.0,-1
730,7,32,15.0,6.0,-9.0,-1,12.0,-3.0,-1
731,9,32,19.0,9.0,-10.0,-1,8.0,-11.0,-1
732,10,32,18.0,26.0,8.0,1,26.0,8.0,1
733,12,32,17.0,5.0,-12.0,-1,2.0,-15.0,-1
734,13,32,25.0,12.0,-13.0,-1,17.0,-8.0,-1
735,14,32,10.0,1.0,-9.0,-1,6.0,-4.0,-1
736,15,32,6.0,15.0,9.0,1,14.0,8.0,1
737,17,32,22.0,31.0,9.0,1,28.0,6.0,1
738,18,32,20.0,8.0,-12.0,-1,5.0,-15.0,-1
739,19,32,1.0,18.0,17.0,1,15.0,14.0,1
740,20,32,9.0,0.0,-9.0,-1,0.0,-9.0,-1
741,21,32,0.0,7.0,7.0,1,4.0,4.0,1
742,22,32,13.0,3.0,-10.0,-1,1.0,-12.0,-1
743,23,32,26.0,13.0,-13.0,-1,16.0,-10.0,-1
744,24,32,28.0,21.0,-7.0,-1,24.0,-4.0,-1
745,25,32,5.0,22.0,17.0,1,20.0,15.0,1
746,26,32,31.0,28.0,-3.0,-1,31.0,0.0,0
747,27,32,7.0,23.0,16.0,1,22.0,15.0,1
748,28,32,23.0,11.0,-12.0,-1,11.0,-12.0,-1
749,29,32,3.0,19.0,16.0,1,18.0,15.0,1
750,30,32,11.0,17.0,6.0,1,13.0,2.0,1
751,32,32,4.0,32.0,28.0,1,29.0,25.0,1
752,33,32,30.0,27.0,-3.0,-1,30.0,0.0,0
753,59,32,32.0,30.0,-2.0,-1,32.0,0.0,0
754,60,32,16.0,25.0,9.0,1,25.0,9.0,1
755,64,32,8.0,24.0,16.0,1,21.0,13.0,1
756,66,32,29.0,29.0,0.0,0,27.0,-2.0,-1
757,88,32,27.0,20.0,-7.0,-1,23.0,-4.0,-1
758,98,32,21.0,10.0,-11.0,-1,10.0,-11.0,-1
759,1,33,4.0,2.0,-2.0,-1,4.0,0.0,0
760,3,33,6.0,4.0,-2.0,-1,7.0,1.0,1
761,4,33,16.0,13.0,-3.0,-1,11.0,-5.0,-1
762,6,33,21.0,14.0,-7.0,-1,17.0,-4.0,-1
763,7,33,8.0,23.0,15.0,1,16.0,8.0,1
764,9,33,10.0,8.0,-2.0,-1,8.0,-2.0,-1
765,10,33,25.0,26.0,1.0,1,26.0,1.0,1
766,12,33,9.0,5.0,-4.0,-1,2.0,-7.0,-1
767,13,33,14.0,11.0,-3.0,-1,13.0,-1.0,-1
768,14,33,3.0,1.0,-2.0,-1,6.0,3.0,1
769,15,33,1.0,16.0,15.0,1,15.0,14.0,1
770,17,33,27.0,31.0,4.0,1,30.0,3.0,1
771,18,33,11.0,7.0,-4.0,-1,5.0,-6.0,-1
772,19,33,7.0,20.0,13.0,1,12.0,5.0,1
773,20,33,2.0,0.0,-2.0,-1,0.0,-2.0,-1
774,21,33,0.0,6.0,6.0,1,3.0,3.0,1
775,22,33,5.0,3.0,-2.0,-1,1.0,-4.0,-1
776,23,33,15.0,12.0,-3.0,-1,14.0,-1.0,-1
777,24,33,26.0,19.0,-7.0,-1,21.0,-5.0,-1
778,25,33,18.0,21.0,3.0,1,22.0,4.0,1
779,26,33,29.0,28.0,-1.0,-1,29.0,0.0,0
780,27,33,19.0,22.0,3.0,1,20.0,1.0,1
781,28,33,13.0,10.0,-3.0,-1,10.0,-3.0,-1
782,29,33,17.0,17.0,0.0,0,19.0,2.0,1
783,30,33,22.0,15.0,-7.0,-1,18.0,-4.0,-1
784,32,33,31.0,32.0,1.0,1,32.0,1.0,1
785,33,33,28.0,27.0,-1.0,-1,27.0,-1.0,-1
786,59,33,32.0,30.0,-2.0,-1,31.0,-1.0,-1
787,60,33,23.0,25.0,2.0,1,25.0,2.0,1
788,64,33,20.0,24.0,4.0,1,24.0,4.0,1
789,66,33,30.0,29.0,-1.0,-1,28.0,-2.0,-1
790,88,33,24.0,18.0,-6.0,-1,23.0,-1.0,-1
791,98,33,12.0,9.0,-3.0,-1,9.0,-3.0,-1
792,1,34,2.0,2.0,0.0,0,3.0,1.0,1
793,3,34,4.0,4.0,0.0,0,4.0,0.0,0
794,4,34,14.0,13.0,-1.0,-1,13.0,-1.0,-1
795,6,34,16.0,14.0,-2.0,-1,15.0,-1.0,-1
796,7,34,6.0,28.0,22.0,1,23.0,17.0,1
797,9,34,9.0,8.0,-1.0,-1,8.0,-1.0,-1
798,10,34,26.0,25.0,-1.0,-1,26.0,0.0,0
799,12,34,5.0,5.0,0.0,0,5.0,0.0,0
800,13,34,12.0,11.0,-1.0,-1,11.0,-1.0,-1
801,14,34,1.0,1.0,0.0,0,1.0,0.0,0
802,15,34,15.0,16.0,1.0,1,14.0,-1.0,-1
803,17,34,31.0,31.0,0.0,0,31.0,0.0,0
804,18,34,8.0,7.0,-1.0,-1,7.0,-1.0,-1
805,19,34,18.0,20.0,2.0,1,18.0,0.0,0
806,20,34,0.0,0.0,0.0,0,0.0,0.0,0
807,21,34,7.0,6.0,-1.0,-1,6.0,-1.0,-1
808,22,34,3.0,3.0,0.0,0,2.0,-1.0,-1
809,23,34,13.0,12.0,-1.0,-1,12.0,-1.0,-1
810,24,34,21.0,19.0,-2.0,-1,22.0,1.0,1
811,25,34,22.0,21.0,-1.0,-1,20.0,-2.0,-1
812,26,34,28.0,27.0,-1.0,-1,29.0,1.0,1
813,27,34,23.0,22.0,-1.0,-1,19.0,-4.0,-1
814,28,34,11.0,10.0,-1.0,-1,10.0,-1.0,-1
815,29,34,19.0,17.0,-2.0,-1,17.0,-2.0,-1
816,30,34,17.0,15.0,-2.0,-1,16.0,-1.0,-1
817,32,34,32.0,32.0,0.0,0,32.0,0.0,0
818,33,34,27.0,26.0,-1.0,-1,28.0,1.0,1
819,59,34,30.0,30.0,0.0,0,30.0,0.0,0
820,60,34,25.0,24.0,-1.0,-1,25.0,0.0,0
821,64,34,24.0,23.0,-1.0,-1,24.0,0.0,0
822,66,34,29.0,29.0,0.0,0,27.0,-2.0,-1
823,88,34,20.0,18.0,-2.0,-1,21.0,1.0,1
824,98,34,10.0,9.0,-1.0,-1,9.0,-1.0,-1
825,1,35,2.0,2.0,0.0,0,2.0,0.0,0
826,3,35,4.0,4.0,0.0,0,4.0,0.0,0
827,4,35,13.0,13.0,0.0,0,13.0,0.0,0
828,6,35,14.0,14.0,0.0,0,14.0,0.0,0
829,7,35,23.0,28.0,5.0,1,25.0,2.0,1
830,9,35,8.0,8.0,0.0,0,8.0,0.0,0
831,10,35,26.0,25.0,-1.0,-1,26.0,0.0,0
832,12,35,5.0,5.0,0.0,0,5.0,0.0,0
833,13,35,11.0,11.0,0.0,0,11.0,0.0,0
834,14,35,1.0,1.0,0.0,0,1.0,0.0,0
835,15,35,16.0,16.0,0.0,0,16.0,0.0,0
836,17,35,31.0,31.0,0.0,0,31.0,0.0,0
837,18,35,7.0,7.0,0.0,0,7.0,0.0,0
838,19,35,20.0,20.0,0.0,0,18.0,-2.0,-1
839,20,35,0.0,0.0,0.0,0,0.0,0.0,0
840,21,35,6.0,6.0,0.0,0,6.0,0.0,0
841,22,35,3.0,3.0,0.0,0,3.0,0.0,0
842,23,35,12.0,12.0,0.0,0,12.0,0.0,0
843,24,35,19.0,19.0,0.0,0,22.0,3.0,1
844,25,35,21.0,21.0,0.0,0,19.0,-2.0,-1
845,26,35,28.0,27.0,-1.0,-1,29.0,1.0,1
846,27,35,22.0,22.0,0.0,0,20.0,-2.0,-1
847,28,35,10.0,10.0,0.0,0,10.0,0.0,0
848,29,35,17.0,17.0,0.0,0,17.0,0.0,0
849,30,35,15.0,15.0,0.0,0,15.0,0.0,0
850,32,35,32.0,32.0,0.0,0,32.0,0.0,0
851,33,35,27.0,26.0,-1.0,-1,27.0,0.0,0
852,59,35,30.0,30.0,0.0,0,30.0,0.0,0
853,60,35,25.0,24.0,-1.0,-1,24.0,-1.0,-1
854,64,35,24.0,23.0,-1.0,-1,23.0,-1.0,-1
855,66,35,29.0,29.0,0.0,0,28.0,-1.0,-1
856,88,35,18.0,18.0,0.0,0,21.0,3.0,1
857,98,35,9.0,9.0,0.0,0,9.0,0.0,0
858,1,36,2.0,2.0,0.0,0,2.0,0.0,0
859,3,36,4.0,4.0,0.0,0,4.0,0.0,0
860,4,36,13.0,13.0,0.0,0,13.0,0.0,0
861,6,36,14.0,14.0,0.0,0,14.0,0.0,0
862,7,36,28.0,28.0,0.0,0,26.0,-2.0,-1
863,9,36,8.0,8.0,0.0,0,8.0,0.0,0
864,10,36,25.0,25.0,0.0,0,25.0,0.0,0
865,12,36,5.0,5.0,0.0,0,5.0,0.0,0
866,13,36,11.0,11.0,0.0,0,12.0,1.0,1
867,14,36,1.0,1.0,0.0,0,1.0,0.0,0
868,15,36,16.0,16.0,0.0,0,16.0,0.0,0
869,17,36,31.0,31.0,0.0,0,30.0,-1.0,-1
870,18,36,7.0,7.0,0.0,0,7.0,0.0,0
871,19,36,20.0,20.0,0.0,0,18.0,-2.0,-1
872,20,36,0.0,0.0,0.0,0,0.0,0.0,0
873,21,36,6.0,6.0,0.0,0,6.0,0.0,0
874,22,36,3.0,3.0,0.0,0,3.0,0.0,0
875,23,36,12.0,12.0,0.0,0,11.0,-1.0,-1
876,24,36,19.0,19.0,0.0,0,21.0,2.0,1
877,25,36,21.0,21.0,0.0,0,20.0,-1.0,-1
878,26,36,27.0,26.0,-1.0,-1,28.0,1.0,1
879,27,36,22.0,22.0,0.0,0,22.0,0.0,0
880,28,36,10.0,10.0,0.0,0,10.0,0.0,0
881,29,36,17.0,17.0,0.0,0,17.0,0.0,0
882,30,36,15.0,15.0,0.0,0,15.0,0.0,0
883,32,36,32.0,32.0,0.0,0,32.0,0.0,0
884,33,36,26.0,27.0,1.0,1,27.0,1.0,1
885,59,36,30.0,30.0,0.0,0,31.0,1.0,1
886,60,36,24.0,24.0,0.0,0,24.0,0.0,0
887,64,36,23.0,23.0,0.0,0,23.0,0.0,0
888,66,36,29.0,29.0,0.0,0,29.0,0.0,0
889,88,36,18.0,18.0,0.0,0,19.0,1.0,1
890,98,36,9.0,9.0,0.0,0,9.0,0.0,0
891,1,37,2.0,2.0,0.0,0,2.0,0.0,0
892,3,37,4.0,4.0,0.0,0,4.0,0.0,0
893,4,37,13.0,13.0,0.0,0,12.0,-1.0,-1
894,6,37,14.0,14.0,0.0,0,14.0,0.0,0
895,7,37,28.0,28.0,0.0,0,26.0,-2.0,-1
896,9,37,8.0,8.0,0.0,0,8.0,0.0,0
897,10,37,25.0,25.0,0.0,0,25.0,0.0,0
898,12,37,5.0,5.0,0.0,0,5.0,0.0,0
899,13,37,11.0,11.0,0.0,0,11.0,0.0,0
900,14,37,1.0,1.0,0.0,0,1.0,0.0,0
901,15,37,16.0,16.0,0.0,0,16.0,0.0,0
902,17,37,31.0,31.0,0.0,0,31.0,0.0,0
903,18,37,7.0,7.0,0.0,0,7.0,0.0,0
904,19,37,20.0,20.0,0.0,0,20.0,0.0,0
