,lap2nextpit,caution_laps,pitage,pit_oncaution,carno,eid,lap,stint_len
3245,17.0,14.0,28.0,0.0,27,5,77,45.0
3246,16.0,14.0,29.0,0.0,27,5,78,45.0
3247,15.0,14.0,30.0,0.0,27,5,79,45.0
3248,14.0,14.0,31.0,0.0,27,5,80,45.0
3249,13.0,14.0,32.0,0.0,27,5,81,45.0
3250,12.0,14.0,33.0,0.0,27,5,82,45.0
3251,11.0,14.0,34.0,0.0,27,5,83,45.0
3252,10.0,14.0,35.0,0.0,27,5,84,45.0
3253,9.0,14.0,36.0,0.0,27,5,85,45.0
3254,8.0,14.0,37.0,0.0,27,5,86,45.0
3255,7.0,14.0,38.0,0.0,27,5,87,45.0
3256,6.0,14.0,39.0,0.0,27,5,88,45.0
3257,5.0,14.0,40.0,0.0,27,5,89,45.0
3258,4.0,14.0,41.0,0.0,27,5,90,45.0
3259,3.0,14.0,42.0,0.0,27,5,91,45.0
3260,2.0,14.0,43.0,0.0,27,5,92,45.0
3261,1.0,14.0,44.0,0.0,27,5,93,45.0
3262,35.0,0.0,0.0,0.0,27,5,94,35.0
3263,34.0,0.0,1.0,0.0,27,5,95,35.0
3264,33.0,0.0,2.0,0.0,27,5,96,35.0
3265,32.0,0.0,3.0,0.0,27,5,97,35.0
3266,31.0,0.0,4.0,0.0,27,5,98,35.0
3267,30.0,0.0,5.0,0.0,27,5,99,35.0
3268,29.0,0.0,6.0,0.0,27,5,100,35.0
3269,28.0,0.0,7.0,0.0,27,5,101,35.0
3270,27.0,0.0,8.0,0.0,27,5,102,35.0
3271,26.0,0.0,9.0,0.0,27,5,103,35.0
3272,25.0,0.0,10.0,0.0,27,5,104,35.0
3273,24.0,0.0,11.0,0.0,27,5,105,35.0
3274,23.0,0.0,12.0,0.0,27,5,106,35.0
3275,22.0,0.0,13.0,0.0,27,5,107,35.0
3276,21.0,0.0,14.0,0.0,27,5,108,35.0
3277,20.0,0.0,15.0,0.0,27,5,109,35.0
3278,19.0,0.0,16.0,0.0,27,5,110,35.0
3279,18.0,0.0,17.0,0.0,27,5,111,35.0
3280,17.0,0.0,18.0,0.0,27,5,112,35.0
3281,16.0,0.0,19.0,0.0,27,5,113,35.0
3282,15.0,0.0,20.0,0.0,27,5,114,35.0
3283,14.0,0.0,21.0,0.0,27,5,115,35.0
3284,13.0,0.0,22.0,0.0,27,5,116,35.0
3285,12.0,0.0,23.0,0.0,27,5,117,35.0
3286,11.0,0.0,24.0,0.0,27,5,118,35.0
3287,10.0,0.0,25.0,0.0,27,5,119,35.0
3288,9.0,0.0,26.0,0.0,27,5,120,35.0
3289,8.0,0.0,27.0,0.0,27,5,121,35.0
3290,7.0,0.0,28.0,0.0,27,5,122,35.0
3291,6.0,0.0,29.0,0.0,27,5,123,35.0
3292,5.0,0.0,30.0,0.0,27,5,124,35.0
3293,4.0,0.0,31.0,0.0,27,5,125,35.0
3294,3.0,0.0,32.0,0.0,27,5,126,35.0
3295,2.0,0.0,33.0,0.0,27,5,127,35.0
3296,1.0,0.0,34.0,0.0,27,5,128,35.0
3297,44.0,0.0,0.0,0.0,27,5,129,44.0
3298,43.0,0.0,1.0,0.0,27,5,130,44.0
3299,42.0,0.0,2.0,0.0,27,5,131,44.0
3300,41.0,0.0,3.0,0.0,27,5,132,44.0
3301,40.0,0.0,4.0,0.0,27,5,133,44.0
3302,39.0,0.0,5.0,0.0,27,5,134,44.0
3303,38.0,0.0,6.0,0.0,27,5,135,44.0
3304,37.0,0.0,7.0,0.0,27,5,136,44.0
3305,36.0,1.0,8.0,0.0,27,5,137,44.0
3306,35.0,2.0,9.0,0.0,27,5,138,44.0
3307,34.0,3.0,10.0,0.0,27,5,139,44.0
3308,33.0,4.0,11.0,0.0,27,5,140,44.0
3309,32.0,5.0,12.0,0.0,27,5,141,44.0
3310,31.0,6.0,13.0,0.0,27,5,142,44.0
3311,30.0,7.0,14.0,0.0,27,5,143,44.0
3312,29.0,7.0,15.0,0.0,27,5,144,44.0
3313,28.0,8.0,16.0,0.0,27,5,145,44.0
3314,27.0,9.0,17.0,0.0,27,5,146,44.0
3315,26.0,10.0,18.0,0.0,27,5,147,44.0
3316,25.0,11.0,19.0,0.0,27,5,148,44.0
3317,24.0,12.0,20.0,0.0,27,5,149,44.0
3318,23.0,13.0,21.0,0.0,27,5,150,44.0
3319,22.0,14.0,22.0,0.0,27,5,151,44.0
3320,21.0,14.0,23.0,0.0,27,5,152,44.0
3321,20.0,15.0,24.0,0.0,27,5,153,44.0
3322,19.0,16.0,25.0,0.0,27,5,154,44.0
3323,18.0,17.0,26.0,0.0,27,5,155,44.0
3324,17.0,18.0,27.0,0.0,27,5,156,44.0
3325,16.0,19.0,28.0,0.0,27,5,157,44.0
3326,15.0,20.0,29.0,0.0,27,5,158,44.0
3327,14.0,21.0,30.0,0.0,27,5,159,44.0
3328,13.0,21.0,31.0,0.0,27,5,160,44.0
3329,12.0,21.0,32.0,0.0,27,5,161,44.0
3330,11.0,21.0,33.0,0.0,27,5,162,44.0
3331,10.0,21.0,34.0,0.0,27,5,163,44.0
3332,9.0,21.0,35.0,0.0,27,5,164,44.0
3333,8.0,21.0,36.0,0.0,27,5,165,44.0
3334,7.0,21.0,37.0,0.0,27,5,166,44.0
3335,6.0,21.0,38.0,0.0,27,5,167,44.0
3336,5.0,21.0,39.0,0.0,27,5,168,44.0
3337,4.0,21.0,40.0,0.0,27,5,169,44.0
3338,3.0,21.0,41.0,0.0,27,5,170,44.0
3339,2.0,21.0,42.0,0.0,27,5,171,44.0
3340,1.0,21.0,43.0,0.0,27,5,172,44.0
3341,31.0,0.0,1.0,0.0,28,5,0,31.0
3342,30.0,0.0,2.0,0.0,28,5,1,31.0
3343,29.0,0.0,3.0,0.0,28,5,2,31.0
3344,28.0,0.0,4.0,0.0,28,5,3,31.0
3345,27.0,0.0,5.0,0.0,28,5,4,31.0
3346,26.0,0.0,6.0,0.0,28,5,5,31.0
3347,25.0,0.0,7.0,0.0,28,5,6,31.0
3348,24.0,0.0,8.0,0.0,28,5,7,31.0
3349,23.0,0.0,9.0,0.0,28,5,8,31.0
3350,22.0,0.0,10.0,0.0,28,5,9,31.0
3351,21.0,0.0,11.0,0.0,28,5,10,31.0
3352,20.0,0.0,12.0,0.0,28,5,11,31.0
3353,19.0,0.0,13.0,0.0,28,5,12,31.0
3354,18.0,0.0,14.0,0.0,28,5,13,31.0
3355,17.0,0.0,15.0,0.0,28,5,14,31.0
3356,16.0,0.0,16.0,0.0,28,5,15,31.0
3357,15.0,0.0,17.0,0.0,28,5,16,31.0
3358,14.0,0.0,18.0,0.0,28,5,17,31.0
3359,13.0,0.0,19.0,0.0,28,5,18,31.0
3360,12.0,0.0,20.0,0.0,28,5,19,31.0
3361,11.0,0.0,21.0,0.0,28,5,20,31.0
3362,10.0,0.0,22.0,0.0,28,5,21,31.0
3363,9.0,0.0,23.0,0.0,28,5,22,31.0
3364,8.0,0.0,24.0,0.0,28,5,23,31.0
3365,7.0,0.0,25.0,0.0,28,5,24,31.0
3366,6.0,0.0,26.0,0.0,28,5,25,31.0
3367,5.0,0.0,27.0,0.0,28,5,26,31.0
3368,4.0,0.0,28.0,0.0,28,5,27,31.0
3369,3.0,0.0,29.0,0.0,28,5,28,31.0
3370,2.0,0.0,30.0,0.0,28,5,29,31.0
3371,1.0,0.0,31.0,0.0,28,5,30,31.0
3372,18.0,0.0,0.0,1.0,28,5,31,18.0
3373,17.0,0.0,1.0,1.0,28,5,32,18.0
3374,16.0,0.0,2.0,1.0,28,5,33,18.0
3375,15.0,0.0,3.0,1.0,28,5,34,18.0
3376,14.0,0.0,4.0,1.0,28,5,35,18.0
3377,13.0,0.0,5.0,1.0,28,5,36,18.0
3378,12.0,0.0,6.0,1.0,28,5,37,18.0
3379,11.0,0.0,7.0,1.0,28,5,38,18.0
3380,10.0,0.0,8.0,1.0,28,5,39,18.0
3381,9.0,0.0,9.0,1.0,28,5,40,18.0
3382,8.0,0.0,10.0,1.0,28,5,41,18.0
3383,7.0,0.0,11.0,1.0,28,5,42,18.0
3384,6.0,0.0,12.0,1.0,28,5,43,18.0
3385,5.0,0.0,13.0,1.0,28,5,44,18.0
3386,4.0,0.0,14.0,1.0,28,5,45,18.0
3387,3.0,1.0,15.0,1.0,28,5,46,18.0
3388,2.0,2.0,16.0,1.0,28,5,47,18.0
3389,1.0,3.0,17.0,1.0,28,5,48,18.0
3390,44.0,0.0,0.0,0.0,28,5,49,44.0
3391,43.0,1.0,1.0,0.0,28,5,50,44.0
3392,42.0,2.0,2.0,0.0,28,5,51,44.0
3393,41.0,3.0,3.0,0.0,28,5,52,44.0
3394,40.0,4.0,4.0,0.0,28,5,53,44.0
3395,39.0,4.0,5.0,0.0,28,5,54,44.0
3396,38.0,4.0,6.0,0.0,28,5,55,44.0
3397,37.0,4.0,7.0,0.0,28,5,56,44.0
3398,36.0,5.0,8.0,0.0,28,5,57,44.0
3399,35.0,6.0,9.0,0.0,28,5,58,44.0
3400,34.0,7.0,10.0,0.0,28,5,59,44.0
3401,33.0,8.0,11.0,0.0,28,5,60,44.0
3402,32.0,9.0,12.0,0.0,28,5,61,44.0
3403,31.0,9.0,13.0,0.0,28,5,62,44.0
3404,30.0,9.0,14.0,0.0,28,5,63,44.0
3405,29.0,9.0,15.0,0.0,28,5,64,44.0
3406,28.0,9.0,16.0,0.0,28,5,65,44.0
3407,27.0,9.0,17.0,0.0,28,5,66,44.0
3408,26.0,10.0,18.0,0.0,28,5,67,44.0
3409,25.0,11.0,19.0,0.0,28,5,68,44.0
3410,24.0,12.0,20.0,0.0,28,5,69,44.0
3411,23.0,13.0,21.0,0.0,28,5,70,44.0
3412,22.0,14.0,22.0,0.0,28,5,71,44.0
3413,21.0,14.0,23.0,0.0,28,5,72,44.0
3414,20.0,14.0,24.0,0.0,28,5,73,44.0
3415,19.0,14.0,25.0,0.0,28,5,74,44.0
3416,18.0,14.0,26.0,0.0,28,5,75,44.0
3417,17.0,14.0,27.0,0.0,28,5,76,44.0
3418,16.0,14.0,28.0,0.0,28,5,77,44.0
3419,15.0,14.0,29.0,0.0,28,5,78,44.0
3420,14.0,14.0,30.0,0.0,28,5,79,44.0
3421,13.0,14.0,31.0,0.0,28,5,80,44.0
3422,12.0,14.0,32.0,0.0,28,5,81,44.0
3423,11.0,14.0,33.0,0.0,28,5,82,44.0
3424,10.0,14.0,34.0,0.0,28,5,83,44.0
3425,9.0,14.0,35.0,0.0,28,5,84,44.0
3426,8.0,14.0,36.0,0.0,28,5,85,44.0
3427,7.0,14.0,37.0,0.0,28,5,86,44.0
3428,6.0,14.0,38.0,0.0,28,5,87,44.0
3429,5.0,14.0,39.0,0.0,28,5,88,44.0
3430,4.0,14.0,40.0,0.0,28,5,89,44.0
3431,3.0,14.0,41.0,0.0,28,5,90,44.0
3432,2.0,14.0,42.0,0.0,28,5,91,44.0
3433,1.0,14.0,43.0,0.0,28,5,92,44.0
3434,36.0,0.0,0.0,0.0,28,5,93,36.0
3435,35.0,0.0,1.0,0.0,28,5,94,36.0
3436,34.0,0.0,2.0,0.0,28,5,95,36.0
3437,33.0,0.0,3.0,0.0,28,5,96,36.0
3438,32.0,0.0,4.0,0.0,28,5,97,36.0
3439,31.0,0.0,5.0,0.0,28,5,98,36.0
3440,30.0,0.0,6.0,0.0,28,5,99,36.0
3441,29.0,0.0,7.0,0.0,28,5,100,36.0
3442,28.0,0.0,8.0,0.0,28,5,101,36.0
3443,27.0,0.0,9.0,0.0,28,5,102,36.0
3444,26.0,0.0,10.0,0.0,28,5,103,36.0
3445,25.0,0.0,11.0,0.0,28,5,104,36.0
3446,24.0,0.0,12.0,0.0,28,5,105,36.0
3447,23.0,0.0,13.0,0.0,28,5,106,36.0
3448,22.0,0.0,14.0,0.0,28,5,107,36.0
3449,21.0,0.0,15.0,0.0,28,5,108,36.0
3450,20.0,0.0,16.0,0.0,28,5,109,36.0
3451,19.0,0.0,17.0,0.0,28,5,110,36.0
3452,18.0,0.0,18.0,0.0,28,5,111,36.0
3453,17.0,0.0,19.0,0.0,28,5,112,36.0
3454,16.0,0.0,20.0,0.0,28,5,113,36.0
3455,15.0,0.0,21.0,0.0,28,5,114,36.0
3456,14.0,0.0,22.0,0.0,28,5,115,36.0
3457,13.0,0.0,23.0,0.0,28,5,116,36.0
3458,12.0,0.0,24.0,0.0,28,5,117,36.0
3459,11.0,0.0,25.0,0.0,28,5,118,36.0
3460,10.0,0.0,26.0,0.0,28,5,119,36.0
3461,9.0,0.0,27.0,0.0,28,5,120,36.0
3462,8.0,0.0,28.0,0.0,28,5,121,36.0
3463,7.0,0.0,29.0,0.0,28,5,122,36.0
3464,6.0,0.0,30.0,0.0,28,5,123,36.0
3465,5.0,0.0,31.0,0.0,28,5,124,36.0
3466,4.0,0.0,32.0,0.0,28,5,125,36.0
3467,3.0,0.0,33.0,0.0,28,5,126,36.0
3468,2.0,0.0,34.0,0.0,28,5,127,36.0
3469,1.0,0.0,35.0,0.0,28,5,128,36.0
3470,42.0,0.0,0.0,0.0,28,5,129,42.0
3471,41.0,0.0,1.0,0.0,28,5,130,42.0
3472,40.0,0.0,2.0,0.0,28,5,131,42.0
3473,39.0,0.0,3.0,0.0,28,5,132,42.0
3474,38.0,0.0,4.0,0.0,28,5,133,42.0
3475,37.0,0.0,5.0,0.0,28,5,134,42.0
3476,36.0,0.0,6.0,0.0,28,5,135,42.0
3477,35.0,0.0,7.0,0.0,28,5,136,42.0
3478,34.0,0.0,8.0,0.0,28,5,137,42.0
3479,33.0,1.0,9.0,0.0,28,5,138,42.0
3480,32.0,2.0,10.0,0.0,28,5,139,42.0
3481,31.0,3.0,11.0,0.0,28,5,140,42.0
3482,30.0,4.0,12.0,0.0,28,5,141,42.0
3483,29.0,5.0,13.0,0.0,28,5,142,42.0
3484,28.0,6.0,14.0,0.0,28,5,143,42.0
3485,27.0,6.0,15.0,0.0,28,5,144,42.0
3486,26.0,7.0,16.0,0.0,28,5,145,42.0
3487,25.0,8.0,17.0,0.0,28,5,146,42.0
3488,24.0,9.0,18.0,0.0,28,5,147,42.0
3489,23.0,10.0,19.0,0.0,28,5,148,42.0
3490,22.0,11.0,20.0,0.0,28,5,149,42.0
3491,21.0,12.0,21.0,0.0,28,5,150,42.0
3492,20.0,13.0,22.0,0.0,28,5,151,42.0
3493,19.0,13.0,23.0,0.0,28,5,152,42.0
3494,18.0,14.0,24.0,0.0,28,5,153,42.0
3495,17.0,15.0,25.0,0.0,28,5,154,42.0
3496,16.0,16.0,26.0,0.0,28,5,155,42.0
3497,15.0,17.0,27.0,0.0,28,5,156,42.0
3498,14.0,18.0,28.0,0.0,28,5,157,42.0
3499,13.0,19.0,29.0,0.0,28,5,158,42.0
3500,12.0,20.0,30.0,0.0,28,5,159,42.0
3501,11.0,20.0,31.0,0.0,28,5,160,42.0
3502,10.0,20.0,32.0,0.0,28,5,161,42.0
3503,9.0,20.0,33.0,0.0,28,5,162,42.0
3504,8.0,20.0,34.0,0.0,28,5,163,42.0
3505,7.0,20.0,35.0,0.0,28,5,164,42.0
3506,6.0,20.0,36.0,0.0,28,5,165,42.0
3507,5.0,20.0,37.0,0.0,28,5,166,42.0
3508,4.0,20.0,38.0,0.0,28,5,167,42.0
3509,3.0,20.0,39.0,0.0,28,5,168,42.0
3510,2.0,20.0,40.0,0.0,28,5,169,42.0
3511,1.0,20.0,41.0,0.0,28,5,170,42.0
3512,33.0,0.0,1.0,0.0,29,5,0,33.0
3513,32.0,0.0,2.0,0.0,29,5,1,33.0
3514,31.0,0.0,3.0,0.0,29,5,2,33.0
3515,30.0,0.0,4.0,0.0,29,5,3,33.0
3516,29.0,0.0,5.0,0.0,29,5,4,33.0
3517,28.0,0.0,6.0,0.0,29,5,5,33.0
3518,27.0,0.0,7.0,0.0,29,5,6,33.0
3519,26.0,0.0,8.0,0.0,29,5,7,33.0
3520,25.0,0.0,9.0,0.0,29,5,8,33.0
3521,24.0,0.0,10.0,0.0,29,5,9,33.0
3522,23.0,0.0,11.0,0.0,29,5,10,33.0
3523,22.0,0.0,12.0,0.0,29,5,11,33.0
3524,21.0,0.0,13.0,0.0,29,5,12,33.0
3525,20.0,0.0,14.0,0.0,29,5,13,33.0
3526,19.0,0.0,15.0,0.0,29,5,14,33.0
3527,18.0,0.0,16.0,0.0,29,5,15,33.0
3528,17.0,0.0,17.0,0.0,29,5,16,33.0
3529,16.0,0.0,18.0,0.0,29,5,17,33.0
3530,15.0,0.0,19.0,0.0,29,5,18,33.0
3531,14.0,0.0,20.0,0.0,29,5,19,33.0
3532,13.0,0.0,21.0,0.0,29,5,20,33.0
3533,12.0,0.0,22.0,0.0,29,5,21,33.0
3534,11.0,0.0,23.0,0.0,29,5,22,33.0
3535,10.0,0.0,24.0,0.0,29,5,23,33.0
3536,9.0,0.0,25.0,0.0,29,5,24,33.0
3537,8.0,0.0,26.0,0.0,29,5,25,33.0
3538,7.0,0.0,27.0,0.0,29,5,26,33.0
3539,6.0,0.0,28.0,0.0,29,5,27,33.0
3540,5.0,0.0,29.0,0.0,29,5,28,33.0
3541,4.0,0.0,30.0,0.0,29,5,29,33.0
3542,3.0,0.0,31.0,0.0,29,5,30,33.0
3543,2.0,0.0,32.0,0.0,29,5,31,33.0
3544,1.0,0.0,33.0,0.0,29,5,32,33.0
3545,16.0,0.0,0.0,1.0,29,5,33,16.0
3546,15.0,0.0,1.0,1.0,29,5,34,16.0
3547,14.0,0.0,2.0,1.0,29,5,35,16.0
3548,13.0,0.0,3.0,1.0,29,5,36,16.0
3549,12.0,0.0,4.0,1.0,29,5,37,16.0
3550,11.0,0.0,5.0,1.0,29,5,38,16.0
3551,10.0,0.0,6.0,1.0,29,5,39,16.0
3552,9.0,0.0,7.0,1.0,29,5,40,16.0
3553,8.0,0.0,8.0,1.0,29,5,41,16.0
3554,7.0,0.0,9.0,1.0,29,5,42,16.0
3555,6.0,0.0,10.0,1.0,29,5,43,16.0
3556,5.0,0.0,11.0,1.0,29,5,44,16.0
3557,4.0,0.0,12.0,1.0,29,5,45,16.0
3558,3.0,1.0,13.0,1.0,29,5,46,16.0
3559,2.0,2.0,14.0,1.0,29,5,47,16.0
3560,1.0,3.0,15.0,1.0,29,5,48,16.0
3561,20.0,0.0,0.0,1.0,29,5,49,20.0
3562,19.0,1.0,1.0,1.0,29,5,50,20.0
3563,18.0,2.0,2.0,1.0,29,5,51,20.0
3564,17.0,3.0,3.0,1.0,29,5,52,20.0
3565,16.0,4.0,4.0,1.0,29,5,53,20.0
3566,15.0,4.0,5.0,1.0,29,5,54,20.0
3567,14.0,4.0,6.0,1.0,29,5,55,20.0
3568,13.0,4.0,7.0,1.0,29,5,56,20.0
3569,12.0,5.0,8.0,1.0,29,5,57,20.0
3570,11.0,6.0,9.0,1.0,29,5,58,20.0
3571,10.0,7.0,10.0,1.0,29,5,59,20.0
3572,9.0,8.0,11.0,1.0,29,5,60,20.0
3573,8.0,9.0,12.0,1.0,29,5,61,20.0
3574,7.0,9.0,13.0,1.0,29,5,62,20.0
3575,6.0,9.0,14.0,1.0,29,5,63,20.0
3576,5.0,9.0,15.0,1.0,29,5,64,20.0
3577,4.0,9.0,16.0,1.0,29,5,65,20.0
3578,3.0,9.0,17.0,1.0,29,5,66,20.0
3579,2.0,10.0,18.0,1.0,29,5,67,20.0
3580,1.0,11.0,19.0,1.0,29,5,68,20.0
3581,36.0,0.0,0.0,0.0,29,5,69,36.0
3582,35.0,1.0,1.0,0.0,29,5,70,36.0
3583,34.0,2.0,2.0,0.0,29,5,71,36.0
3584,33.0,2.0,3.0,0.0,29,5,72,36.0
3585,32.0,2.0,4.0,0.0,29,5,73,36.0
3586,31.0,2.0,5.0,0.0,29,5,74,36.0
3587,30.0,2.0,6.0,0.0,29,5,75,36.0
3588,29.0,2.0,7.0,0.0,29,5,76,36.0
3589,28.0,2.0,8.0,0.0,29,5,77,36.0
3590,27.0,2.0,9.0,0.0,29,5,78,36.0
3591,26.0,2.0,10.0,0.0,29,5,79,36.0
3592,25.0,2.0,11.0,0.0,29,5,80,36.0
3593,24.0,2.0,12.0,0.0,29,5,81,36.0
3594,23.0,2.0,13.0,0.0,29,5,82,36.0
3595,22.0,2.0,14.0,0.0,29,5,83,36.0
3596,21.0,2.0,15.0,0.0,29,5,84,36.0
3597,20.0,2.0,16.0,0.0,29,5,85,36.0
3598,19.0,2.0,17.0,0.0,29,5,86,36.0
3599,18.0,2.0,18.0,0.0,29,5,87,36.0
3600,17.0,2.0,19.0,0.0,29,5,88,36.0
3601,16.0,2.0,20.0,0.0,29,5,89,36.0
3602,15.0,2.0,21.0,0.0,29,5,90,36.0
3603,14.0,2.0,22.0,0.0,29,5,91,36.0
3604,13.0,2.0,23.0,0.0,29,5,92,36.0
3605,12.0,2.0,24.0,0.0,29,5,93,36.0
3606,11.0,2.0,25.0,0.0,29,5,94,36.0
3607,10.0,2.0,26.0,0.0,29,5,95,36.0
3608,9.0,2.0,27.0,0.0,29,5,96,36.0
3609,8.0,2.0,28.0,0.0,29,5,97,36.0
3610,7.0,2.0,29.0,0.0,29,5,98,36.0
3611,6.0,2.0,30.0,0.0,29,5,99,36.0
3612,5.0,2.0,31.0,0.0,29,5,100,36.0
3613,4.0,2.0,32.0,0.0,29,5,101,36.0
3614,3.0,2.0,33.0,0.0,29,5,102,36.0
3615,2.0,2.0,34.0,0.0,29,5,103,36.0
3616,1.0,2.0,35.0,0.0,29,5,104,36.0
3617,35.0,0.0,0.0,1.0,29,5,105,35.0
3618,34.0,0.0,1.0,1.0,29,5,106,35.0
3619,33.0,0.0,2.0,1.0,29,5,107,35.0
3620,32.0,0.0,3.0,1.0,29,5,108,35.0
3621,31.0,0.0,4.0,1.0,29,5,109,35.0
3622,30.0,0.0,5.0,1.0,29,5,110,35.0
3623,29.0,0.0,6.0,1.0,29,5,111,35.0
3624,28.0,0.0,7.0,1.0,29,5,112,35.0
3625,27.0,0.0,8.0,1.0,29,5,113,35.0
3626,26.0,0.0,9.0,1.0,29,5,114,35.0
3627,25.0,0.0,10.0,1.0,29,5,115,35.0
3628,24.0,0.0,11.0,1.0,29,5,116,35.0
3629,23.0,0.0,12.0,1.0,29,5,117,35.0
3630,22.0,0.0,13.0,1.0,29,5,118,35.0
3631,21.0,0.0,14.0,1.0,29,5,119,35.0
3632,20.0,0.0,15.0,1.0,29,5,120,35.0
3633,19.0,0.0,16.0,1.0,29,5,121,35.0
3634,18.0,0.0,17.0,1.0,29,5,122,35.0
3635,17.0,0.0,18.0,1.0,29,5,123,35.0
3636,16.0,0.0,19.0,1.0,29,5,124,35.0
3637,15.0,0.0,20.0,1.0,29,5,125,35.0
3638,14.0,0.0,21.0,1.0,29,5,126,35.0
3639,13.0,0.0,22.0,1.0,29,5,127,35.0
3640,12.0,0.0,23.0,1.0,29,5,128,35.0
3641,11.0,0.0,24.0,1.0,29,5,129,35.0
3642,10.0,0.0,25.0,1.0,29,5,130,35.0
3643,9.0,0.0,26.0,1.0,29,5,131,35.0
3644,8.0,0.0,27.0,1.0,29,5,132,35.0
3645,7.0,0.0,28.0,1.0,29,5,133,35.0
3646,6.0,0.0,29.0,1.0,29,5,134,35.0
3647,5.0,0.0,30.0,1.0,29,5,135,35.0
3648,4.0,0.0,31.0,1.0,29,5,136,35.0
3649,3.0,0.0,32.0,1.0,29,5,137,35.0
3650,2.0,1.0,33.0,1.0,29,5,138,35.0
3651,1.0,2.0,34.0,1.0,29,5,139,35.0
3652,35.0,0.0,0.0,0.0,29,5,140,35.0
3653,34.0,1.0,1.0,0.0,29,5,141,35.0
3654,33.0,2.0,2.0,0.0,29,5,142,35.0
3655,32.0,3.0,3.0,0.0,29,5,143,35.0
3656,31.0,3.0,4.0,0.0,29,5,144,35.0
3657,30.0,4.0,5.0,0.0,29,5,145,35.0
3658,29.0,5.0,6.0,0.0,29,5,146,35.0
3659,28.0,6.0,7.0,0.0,29,5,147,35.0
3660,27.0,7.0,8.0,0.0,29,5,148,35.0
3661,26.0,8.0,9.0,0.0,29,5,149,35.0
3662,25.0,9.0,10.0,0.0,29,5,150,35.0
3663,24.0,10.0,11.0,0.0,29,5,151,35.0
3664,23.0,10.0,12.0,0.0,29,5,152,35.0
3665,22.0,11.0,13.0,0.0,29,5,153,35.0
3666,21.0,12.0,14.0,0.0,29,5,154,35.0
3667,20.0,13.0,15.0,0.0,29,5,155,35.0
3668,19.0,14.0,16.0,0.0,29,5,156,35.0
3669,18.0,15.0,17.0,0.0,29,5,157,35.0
3670,17.0,16.0,18.0,0.0,29,5,158,35.0
3671,16.0,17.0,19.0,0.0,29,5,159,35.0
3672,15.0,17.0,20.0,0.0,29,5,160,35.0
3673,14.0,17.0,21.0,0.0,29,5,161,35.0
3674,13.0,17.0,22.0,0.0,29,5,162,35.0
3675,12.0,17.0,23.0,0.0,29,5,163,35.0
3676,11.0,17.0,24.0,0.0,29,5,164,35.0
3677,10.0,17.0,25.0,0.0,29,5,165,35.0
3678,9.0,17.0,26.0,0.0,29,5,166,35.0
3679,8.0,17.0,27.0,0.0,29,5,167,35.0
3680,7.0,17.0,28.0,0.0,29,5,168,35.0
3681,6.0,17.0,29.0,0.0,29,5,169,35.0
3682,5.0,17.0,30.0,0.0,29,5,170,35.0
3683,4.0,17.0,31.0,0.0,29,5,171,35.0
3684,3.0,17.0,32.0,0.0,29,5,172,35.0
3685,2.0,17.0,33.0,0.0,29,5,173,35.0
3686,1.0,17.0,34.0,0.0,29,5,174,35.0
3687,33.0,0.0,1.0,0.0,32,5,0,33.0
3688,32.0,0.0,2.0,0.0,32,5,1,33.0
3689,31.0,0.0,3.0,0.0,32,5,2,33.0
3690,30.0,0.0,4.0,0.0,32,5,3,33.0
3691,29.0,0.0,5.0,0.0,32,5,4,33.0
3692,28.0,0.0,6.0,0.0,32,5,5,33.0
3693,27.0,0.0,7.0,0.0,32,5,6,33.0
3694,26.0,0.0,8.0,0.0,32,5,7,33.0
3695,25.0,0.0,9.0,0.0,32,5,8,33.0
3696,24.0,0.0,10.0,0.0,32,5,9,33.0
3697,23.0,0.0,11.0,0.0,32,5,10,33.0
3698,22.0,0.0,12.0,0.0,32,5,11,33.0
3699,21.0,0.0,13.0,0.0,32,5,12,33.0
3700,20.0,0.0,14.0,0.0,32,5,13,33.0
3701,19.0,0.0,15.0,0.0,32,5,14,33.0
3702,18.0,0.0,16.0,0.0,32,5,15,33.0
3703,17.0,0.0,17.0,0.0,32,5,16,33.0
3704,16.0,0.0,18.0,0.0,32,5,17,33.0
3705,15.0,0.0,19.0,0.0,32,5,18,33.0
3706,14.0,0.0,20.0,0.0,32,5,19,33.0
3707,13.0,0.0,21.0,0.0,32,5,20,33.0
3708,12.0,0.0,22.0,0.0,32,5,21,33.0
3709,11.0,0.0,23.0,0.0,32,5,22,33.0
3710,10.0,0.0,24.0,0.0,32,5,23,33.0
3711,9.0,0.0,25.0,0.0,32,5,24,33.0
3712,8.0,0.0,26.0,0.0,32,5,25,33.0
3713,7.0,0.0,27.0,0.0,32,5,26,33.0
3714,6.0,0.0,28.0,0.0,32,5,27,33.0
3715,5.0,0.0,29.0,0.0,32,5,28,33.0
3716,4.0,0.0,30.0,0.0,32,5,29,33.0
3717,3.0,0.0,31.0,0.0,32,5,30,33.0
3718,2.0,0.0,32.0,0.0,32,5,31,33.0
3719,1.0,0.0,33.0,0.0,32,5,32,33.0
3720,1.0,0.0,0.0,0.0,32,5,33,1.0
3721,17.0,0.0,0.0,1.0,32,5,34,17.0
3722,16.0,0.0,1.0,1.0,32,5,35,17.0
3723,15.0,0.0,2.0,1.0,32,5,36,17.0
3724,14.0,0.0,3.0,1.0,32,5,37,17.0
3725,13.0,0.0,4.0,1.0,32,5,38,17.0
