,target,start_lap,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank,cautionlaps_all,cautionlaps_cur,stint_len
855,3,96,3,21,4,1,1,2,5,0.15151515151515152,1,0,5.033333333333333,4.020833333333333,0,0.75,-2,-1.3333333333333333,43.436357894736844,8.756060239587194,43.43876052631579,9.105947868998344,59.88785,23.996793948772265,52.41428645833334,20.598054980242367,30,30,103.40504999999999,1,1,1,-8,0,0,11,2,21
856,-1,117,3,21,5,1,1,2,8,0.24242424242424243,0,0,6.095238095238095,4.3931623931623935,3,1.2,3,-0.25,44.54302727272728,9.978171592767422,43.57838045977011,9.228086982558418,69.81543809523808,29.20585993530157,55.537570085470094,23.36279697261514,21,21,106.8107,6,3,-15,3,3,2,10,2,32
857,-3,149,3,21,6,1,1,2,7,0.21212121212121213,0,0,5.8125,4.697986577181208,-1,0.8333333333333334,-4,-1.0,42.639649999999996,8.180175798342338,43.349819999999994,8.993236315763376,50.00188125,21.022609452123767,54.34869731543625,22.993051237707853,32,32,106.2822,-4,-2,0,2,-6,-5,4,0,15
858,-2,164,3,21,7,1,1,2,4,0.12121212121212122,1,0,4.333333333333333,4.664634146341464,-3,0.2857142857142857,-2,-1.1666666666666667,49.10364,15.620526676728923,43.58956249999999,9.433823787256703,70.67039333333334,21.47873910859967,55.84153536585366,23.337908234342745,15,15,68.46255,-5,-4,-12,4,1,1,10,1,31
859,1,195,3,21,8,1,0,2,2,0.06060606060606061,1,0,2.129032258064516,4.2615384615384615,-2,0.0,1,-0.8571428571428571,42.50323214285714,8.059512087503169,43.38404054054054,9.199440384565099,47.190077419354836,16.242035036301882,54.46617538461539,22.58354686456513,31,31,91.58775,4,0,0,-3,1,-8,3,0,5
861,-3,30,3,22,1,1,0,8,7,0.21212121212121213,0,0,8.433333333333334,8.433333333333334,-1,-1.0,0,0.0,42.72995333333333,8.169302844989625,42.72995333333333,8.169302844989625,42.72995333333333,8.169302844989625,42.72995333333333,8.169302844989625,30,30,65.82045,4,0,0,4,0,-4,0,0,18
862,7,48,3,22,2,1,1,8,4,0.12121212121212122,1,0,4.277777777777778,6.875,-3,-2.0,0,0.0,43.341558823529404,6.7709742737189105,42.951172340425536,7.698532336549255,43.55092222222222,6.636584138408316,43.037816666666664,7.641040693499953,18,18,60.4804,-3,-15,-7,2,-14,-9,1,1,18
863,19,66,3,22,3,1,1,8,11,0.3333333333333333,0,0,6.166666666666667,6.681818181818182,7,1.0,10,4.0,45.41271,12.298839696203054,43.383021052631584,8.734026967540933,64.75986666666667,25.18495696447032,48.962012121212126,17.579470345552398,18,18,89.91454999999999,14,1,-1,0,3,1,8,2,5
864,-15,71,3,22,4,1,1,8,30,0.9090909090909091,0,1,10.2,6.929577464788732,19,5.5,12,6.666666666666667,,,43.383021052631584,8.734026967540933,95.90616,7.443326751822733,52.26793802816902,20.86722094791535,5,5,103.1765,0,-2,1,-2,1,0,5,4,25
865,-1,96,3,22,5,1,1,8,15,0.45454545454545453,0,0,22.32,10.9375,-15,1.4,-34,-3.5,42.71639473684211,5.857737457367475,43.21636447368421,8.116280895710794,52.83929200000001,19.696285678349,52.416728125,20.570238461061606,25,25,92.08885000000001,-3,-2,0,0,-3,-1,6,2,24
866,1,120,3,22,6,1,1,8,14,0.42424242424242425,0,0,16.916666666666668,12.133333333333333,-1,1.0,14,0.0,46.211400000000005,8.62501973725278,43.56462441860465,8.23323293164534,73.72857083333334,27.246387587646048,56.67909666666666,23.656965949401783,24,24,104.59155000000001,-14,-1,-2,-4,-13,-5,14,6,31
867,0,151,3,22,7,1,1,8,15,0.45454545454545453,0,0,21.451612903225808,14.04635761589404,1,1.0,2,0.3333333333333333,43.78476071428571,8.547635593013815,43.61869298245614,8.312096657954527,46.135545161290324,12.840089694487206,54.514526490066224,22.287676696733246,31,31,93.57055,-18,-12,-6,3,-5,0,3,2,1
868,-2,152,3,22,8,1,1,8,15,0.45454545454545453,0,0,15.0,14.052631578947368,0,0.875,-1,0.14285714285714285,,,43.61869298245614,8.312096657954527,77.9919,0.0,54.66898289473684,22.2951760845544,1,1,96.69655,-5,-18,-5,-5,3,0,1,0,14
869,2,166,3,22,9,1,1,8,13,0.3939393939393939,0,0,16.0,14.216867469879517,-2,0.5555555555555556,-2,-0.125,51.34354999999999,14.812261672428692,43.880552542372875,8.725854401162682,73.0733642857143,22.073445496750395,56.221159638554205,22.856132131398553,14,14,94.7796,3,-8,-5,-3,-8,-6,10,4,28
870,4,194,3,22,10,1,0,8,15,0.45454545454545453,0,0,17.178571428571427,14.644329896907216,2,0.7,4,0.3333333333333333,43.70561111111111,8.35607902642157,43.84797724137931,8.658464114497084,45.52256428571428,12.508634978691843,54.677032474226806,21.993699427348357,28,28,90.4154,3,6,4,1,-3,2,1,0,5
872,16,32,3,24,1,1,0,23,1,0.030303030303030304,1,0,17.28125,17.28125,-22,-22.0,0,0.0,42.499021875,6.108906538138309,42.499021875,6.108906538138309,42.499021875,6.108906538138309,42.499021875,6.108906538138309,32,32,60.53614999999999,0,0,0,14,-14,4,0,0,16
873,1,48,3,24,2,1,1,23,17,0.5151515151515151,0,0,12.0,15.520833333333334,16,-3.0,0,0.0,43.58272,7.173364285112902,42.844882978723405,6.487386890558892,43.956624999999995,7.094938844301267,42.984889583333334,6.490815048148151,16,16,61.12215,4,-4,-6,-5,4,17,1,1,18
874,-14,66,3,24,3,1,1,23,18,0.5454545454545454,0,0,11.88888888888889,14.530303030303031,1,-1.6666666666666667,-15,11.5,44.99943,11.046404509889177,43.22287368421052,7.535364732939626,64.31100555555557,24.837196638319,48.80110303030303,17.002679976938126,18,18,88.01310000000001,2,2,-1,-2,-2,2,8,2,27
876,-2,28,3,25,1,1,0,30,30,0.9090909090909091,0,1,24.214285714285715,24.214285714285715,0,0.0,0,0.0,42.80497857142858,5.4509343942350945,42.80497857142858,5.4509343942350945,42.80497857142858,5.4509343942350945,42.80497857142858,5.4509343942350945,28,28,58.183150000000005,0,0,0,4,11,0,0,0,20
877,1,48,3,25,2,1,1,30,28,0.8484848484848485,0,1,26.5,25.166666666666668,-2,-1.0,0,0.0,43.61776666666666,7.228546261870362,43.12302608695653,6.220106260815904,43.808925,6.956097544591723,43.22328958333333,6.143187273762415,20,20,63.1887,0,-2,4,-2,4,-3,2,2,18
878,-2,66,3,25,3,1,1,30,29,0.8787878787878788,0,1,26.944444444444443,25.651515151515152,1,-0.3333333333333333,3,0.5,45.14678,8.971555365130394,43.48441071428572,6.837733447795364,64.05502222222223,23.80755579401341,48.90467121212121,16.373852000237648,18,18,86.86,-4,-3,-1,-2,0,0,8,2,30
879,2,96,3,25,4,1,1,30,27,0.8181818181818182,0,0,27.6,26.260416666666668,-2,-0.75,-3,-0.6666666666666666,43.166583333333335,6.138343377152613,43.40710135135135,6.675752993938531,59.78111333333333,23.791172638981504,52.303559375,19.662589342536894,30,30,103.089,-2,-2,-2,-2,12,-2,12,3,10
880,0,106,3,25,5,1,1,30,29,0.8787878787878788,0,1,25.5,26.18867924528302,2,-0.2,4,0.5,58.69165,8.784550000000003,43.80932631578948,7.170054698451132,93.65291,20.768418055761973,56.20444150943397,23.171477813792315,10,10,104.9692,-3,1,2,0,0,0,8,0,1
881,0,107,3,25,6,1,1,30,29,0.8787878787878788,0,1,29.0,26.214953271028037,0,-0.16666666666666666,-2,0.0,,,43.80932631578948,7.170054698451132,716.8892,0.0,62.37906542056075,67.62583375934634,1,1,1404.57725,-3,1,2,0,0,0,1,0,2
882,-1,109,3,25,7,1,1,30,29,0.8787878787878788,0,1,29.0,26.26605504587156,0,-0.14285714285714285,0,0.0,,,43.80932631578948,7.170054698451132,1090.9363,1001.3290000000001,81.2516752293578,204.79783041360713,2,3,1404.57725,-3,-2,-15,0,0,0,2,1,10
884,2,31,3,26,1,1,0,5,3,0.09090909090909091,1,0,7.32258064516129,7.32258064516129,-2,-2.0,0,0.0,42.9109870967742,8.613763980219698,42.9109870967742,8.613763980219698,42.9109870967742,8.613763980219698,42.9109870967742,8.613763980219698,31,31,66.68175,0,0,0,-2,-6,-7,0,0,17
885,1,48,3,26,2,1,1,5,5,0.15151515151515152,1,0,5.0,6.5,2,0.0,0,0.0,43.29124375,6.968174420442625,43.040436170212764,8.093230745359229,43.53256470588235,6.828691265013521,43.13112916666666,8.032582267733043,17,17,60.34775,-3,-3,-15,-14,-9,-7,1,1,18
886,3,66,3,26,3,1,1,5,6,0.18181818181818182,0,0,5.333333333333333,6.181818181818182,1,0.3333333333333333,-1,1.5,45.00584,11.535948846037762,43.38524385964912,8.826942865087261,64.59040555555556,25.372415869524136,48.9836590909091,17.71539120759615,18,18,90.91065,2,7,2,0,-1,1,8,2,30
887,2,96,3,26,4,1,1,5,9,0.2727272727272727,0,0,7.066666666666666,6.458333333333333,3,1.0,2,1.6666666666666667,43.44615263157895,8.666420515649584,43.40047105263157,8.787126777187899,59.90325666666667,23.909138417387375,52.39603333333333,20.494358568099837,30,30,103.30935,0,0,-8,1,-2,0,11,2,21
888,-10,117,3,26,5,1,1,5,11,0.3333333333333333,0,0,8.19047619047619,6.769230769230769,2,1.2,-1,1.0,44.55040909090909,9.79423099718814,43.545865517241374,8.92892544312729,69.84018095238096,29.118421066194653,55.52703418803419,23.272929742316432,21,21,106.42465,3,3,3,0,-1,-2,10,2,36
889,4,153,3,26,6,1,1,5,1,0.030303030303030304,1,0,5.527777777777778,6.477124183006536,-10,-0.6666666666666666,-12,-1.6,42.50236896551724,7.969067167063834,43.28499137931034,8.710623169585048,52.13346111111111,22.42357866603413,54.728546405228755,23.120749951445312,36,36,105.6789,0,0,0,-2,-4,-1,7,3,11
890,-4,164,3,26,7,1,1,5,5,0.15151515151515152,1,0,6.545454545454546,6.4817073170731705,4,0.0,14,1.0,49.872075,15.077132757320772,43.504560833333336,9.073104952783032,71.15684545454543,24.68658212921504,55.830444512195136,23.58978997961766,11,11,101.80984999999998,-3,-5,-4,1,1,-3,7,2,32
891,1,196,3,26,8,1,0,5,1,0.030303030303030304,1,0,4.28125,6.122448979591836,-4,-0.5,-8,-0.2857142857142857,42.415089655172416,7.888797897951281,43.292516107382546,8.865524376531909,46.936996875000006,15.942338649106746,54.37845306122448,22.757960142663087,32,32,91.2067,0,0,0,-3,15,0,3,0,4
893,3,30,3,27,1,1,0,14,10,0.30303030303030304,0,0,9.366666666666667,9.366666666666667,-4,-4.0,0,0.0,42.762843333333336,7.2602261333782785,42.762843333333336,7.2602261333782785,42.762843333333336,7.2602261333782785,42.762843333333336,7.2602261333782785,30,30,62.47285000000001,0,4,-1,2,-4,0,0,0,18
894,1,48,3,27,2,1,1,14,13,0.3939393939393939,0,0,14.333333333333334,11.229166666666666,3,-0.5,0,0.0,43.60005,7.843845775670248,43.05404565217391,7.479036013438309,43.828361111111114,7.540884769717299,43.162412499999995,7.384764613057103,18,18,62.503299999999996,6,7,5,-6,-4,4,2,2,18
895,-8,66,3,27,3,1,1,14,14,0.42424242424242425,0,0,13.833333333333334,11.93939393939394,1,0.0,-2,2.5,44.88826,10.7939585638634,43.38158392857143,8.20037689597202,64.25762222222221,24.889230664297706,48.91565151515152,17.230062694861598,18,18,88.20005,3,0,7,-1,2,2,8,2,30
896,3,96,3,27,4,1,1,14,6,0.18181818181818182,0,0,10.633333333333333,11.53125,-8,-2.0,-9,-1.3333333333333333,43.23513157894738,7.940662077795502,43.344482666666664,8.135616017985335,59.717349999999996,23.833374057859146,52.291182291666665,20.166262640985494,30,30,102.9425,0,1,1,0,0,3,11,2,21
897,14,117,3,27,5,1,1,14,9,0.2727272727272727,0,0,6.0476190476190474,10.547008547008547,3,-1.0,11,1.75,44.6641,10.183129098036256,43.51327093023256,8.436824800737597,69.83345714285713,29.11815236800334,55.439795726495724,23.04747124402152,21,21,106.2084,3,6,3,3,2,0,10,2,21
898,-1,138,3,27,6,1,0,14,23,0.696969696969697,0,0,10.857142857142858,10.594202898550725,14,1.5,11,3.6,45.221823529411765,10.170346935000294,43.79526504854368,8.769611759467354,55.88764761904763,23.935480575489542,55.507947101449275,23.185355319234557,21,21,105.787,-1,-2,-5,3,22,1,4,0,17
899,-8,155,3,27,7,1,1,14,22,0.6666666666666666,0,0,23.176470588235293,11.974193548387097,-1,1.1428571428571428,-15,0.5,45.45372999999999,8.922694398336187,43.94203185840708,8.795887539436748,58.24656470588235,20.82172362569047,55.808311612903225,22.95397137267692,17,17,62.29405,8,-1,-2,-2,1,-3,7,7,9
900,-9,164,3,27,8,1,1,14,14,0.42424242424242425,0,0,19.22222222222222,12.371951219512194,-8,0.0,-7,-0.5714285714285714,48.764624999999995,12.286023985483462,44.106906837606836,8.980595277356603,56.137933333333336,13.300745431407638,55.82640060975611,22.531855082655586,9,9,65.67695,-8,0,-5,3,-3,-6,5,2,32
901,8,196,3,27,9,1,0,14,5,0.15151515151515152,1,0,10.6875,12.096938775510203,-9,-1.0,-1,-0.625,42.87057931034482,7.4943845102748625,43.861334931506846,8.719568585018887,47.161828125,15.13991195215139,54.411776530612244,21.736521195865883,32,32,87.87875,0,15,-3,-2,-5,0,3,0,4
903,-15,28,3,28,1,1,0,3,17,0.5151515151515151,0,0,1.5357142857142858,1.5357142857142858,14,14.0,0,0.0,43.02628571428571,9.394162895410648,43.02628571428571,9.394162895410648,43.02628571428571,9.394162895410648,43.02628571428571,9.394162895410648,28,28,67.25999999999999,0,0,0,0,0,19,0,0,20
904,-1,48,3,28,2,1,1,3,2,0.06060606060606061,1,0,4.3,2.6875,-15,-0.5,0,0.0,43.051078947368424,6.314744553118183,43.03630851063829,8.288237290122332,43.28157,6.236312629599323,43.13265416666667,8.228001635521792,20,20,60.088550000000005,-7,0,0,-3,-3,2,1,1,18
905,1,66,3,28,3,1,1,3,1,0.030303030303030304,1,0,1.2222222222222223,2.287878787878788,-1,-0.6666666666666666,14,-7.5,45.32419,12.477457970231763,43.43769122807017,9.204012918597657,64.55577222222222,25.313605085403857,48.97532272727273,17.748959819046295,18,18,90.03755,0,0,0,-4,2,7,8,2,30
906,2,96,3,28,4,1,1,3,2,0.06060606060606061,1,0,2.2333333333333334,2.2708333333333335,1,-0.25,2,-4.333333333333333,43.47876842105262,9.016939159572045,43.44796052631579,9.157620033698697,59.8605,24.283709239048854,52.376940624999996,20.64744739884922,30,30,103.42075,-7,0,0,1,1,0,11,2,21
907,22,117,3,28,5,1,1,3,4,0.12121212121212122,1,0,1.7619047619047619,2.1794871794871793,2,0.2,1,-3.0,44.753127272727276,10.909167433784631,43.612981609195415,9.4071326040041,69.86520476190476,29.29280256629728,55.51585982905982,23.427597470734796,21,21,106.4084,-1,2,-3,-15,3,6,10,2,1
908,-3,118,3,28,6,1,1,3,26,0.7878787878787878,0,0,4.0,2.194915254237288,22,3.8333333333333335,20,1.6,,,43.612981609195415,9.4071326040041,109.4489,0.0,55.97291949152542,23.846231274081717,1,1,164.9202,22,-2,7,1,0,0,1,0,36
909,1,154,3,28,7,1,1,3,23,0.696969696969697,0,0,24.944444444444443,7.512987012987013,-3,2.857142857142857,-25,-2.8333333333333335,43.291439285714276,6.171283370773474,43.534693043478256,8.731528701323645,54.727463888888884,32.4963339232046,55.68177402597403,26.131417837448073,36,36,156.806,-1,14,-2,-1,1,5,8,6,14
910,0,168,3,28,8,1,0,3,24,0.7272727272727273,0,0,24.571428571428573,8.93452380952381,1,2.625,4,-1.8571428571428572,53.289257142857146,18.902700159112353,44.094381147540986,9.874865349672005,72.94500000000001,37.09531598515602,57.12037619047619,27.629403879690425,14,14,137.5452,-3,-2,-2,0,0,0,7,0,30
912,-7,30,3,29,1,1,0,4,8,0.24242424242424243,0,0,3.1666666666666665,3.1666666666666665,4,4.0,0,0.0,42.8978,8.929553780938143,42.8978,8.929553780938143,42.8978,8.929553780938143,42.8978,8.929553780938143,30,30,66.99095,-1,4,0,0,-4,2,0,0,18
913,2,48,3,29,2,1,1,4,1,0.030303030303030304,1,0,2.9444444444444446,3.0833333333333335,-7,-1.5,0,0.0,43.19170588235294,7.088036891707089,43.00410638297872,8.311911195038995,43.430172222222225,6.958151072966754,43.09743958333333,8.249724734340624,18,18,61.0908,0,0,0,-15,-3,-3,1,1,18
914,1,66,3,29,3,1,1,4,3,0.09090909090909091,1,0,2.7222222222222223,2.984848484848485,2,-0.3333333333333333,9,-1.0,45.19873,12.072719822148613,43.38912807017544,9.1232778936727,64.6651,25.40354716239884,48.97952878787879,17.825894114689188,18,18,91.11869999999999,-4,-1,0,7,2,1,8,2,30
915,-1,96,3,29,4,1,1,4,4,0.12121212121212122,1,0,4.166666666666667,3.3541666666666665,1,0.0,-1,-1.0,43.4555947368421,8.79144343746707,43.40574473684211,9.041506921595635,59.88827666666667,23.99646637848558,52.3885125,20.59066033175119,30,30,103.42245,1,1,-7,0,-8,0,11,2,21
916,22,117,3,29,5,1,1,4,3,0.09090909090909091,1,0,3.2857142857142856,3.341880341880342,-1,-0.2,-2,-1.25,44.52570909090909,10.39102897918589,43.54734942528736,9.230555036534895,69.73970476190475,29.279950042282326,55.50282905982906,23.368620789579982,21,21,106.37745,2,-3,0,2,-15,3,10,2,1
917,1,118,3,29,6,1,1,4,25,0.7575757575757576,0,0,3.0,3.3389830508474576,22,3.5,23,3.6,,,43.54734942528736,9.230555036534895,109.3704,0.0,55.95933389830508,23.787537613152733,1,1,158.84255,-2,7,-4,22,1,0,1,0,3
918,0,121,3,29,7,1,0,4,26,0.7878787878787878,0,0,25.0,3.87603305785124,1,3.142857142857143,-21,-0.5,76.5045,0.0,43.9218625,9.820262341886805,129.6685,56.74791681133913,57.78683388429752,27.622893066014196,3,3,156.2505,22,-1,-2,1,0,0,2,0,29
919,-1,150,3,29,8,1,1,4,26,0.7878787878787878,0,0,26.0,8.153333333333334,0,2.75,-1,-0.5714285714285714,42.231744444444445,4.7504611999361455,43.52505217391305,8.922286787408044,43.337510344827585,6.349526175607167,54.99329800000001,25.609794732988316,29,29,58.956450000000004,7,22,-1,0,0,0,2,2,2
920,-2,152,3,29,9,1,1,4,25,0.7575757575757576,0,0,26.0,8.388157894736842,-1,2.3333333333333335,-1,-0.625,,,43.52505217391305,8.922286787408044,72.05255,2.844850000000001,55.21776184210526,25.51699666656916,2,2,72.05255,22,-1,14,1,0,0,2,1,3
921,-1,155,3,29,10,1,1,4,23,0.696969696969697,0,0,24.333333333333332,8.696774193548388,-2,1.9,-1,-0.6666666666666666,,,43.52505217391305,8.922286787408044,92.58103333333332,1.7909200062785862,55.94092193548387,25.789020862513016,3,3,93.72909999999999,-1,8,-1,1,-3,5,3,2,25
922,-1,180,3,29,11,1,0,4,22,0.6666666666666666,0,0,22.2,10.572222222222223,-1,1.6363636363636365,1,-0.5,45.24891666666666,12.344521562361628,43.75835714285714,9.47654382001553,54.89991199999999,20.987722633584045,55.79633722222223,25.179560688624303,25,25,94.07645,1,1,0,-3,1,0,7,0,19
924,4,30,3,35,1,1,0,33,21,0.6363636363636364,0,0,26.766666666666666,26.766666666666666,-12,-12.0,0,0.0,42.69438666666667,4.966817976178398,42.69438666666667,4.966817976178398,42.69438666666667,4.966817976178398,42.69438666666667,4.966817976178398,30,30,57.012950000000004,-2,19,-8,3,9,9,0,0,18
925,-1,48,3,35,2,1,1,33,25,0.7575757575757576,0,0,24.88888888888889,26.0625,4,-4.0,0,0.0,43.74410625,7.41125496318511,43.059506521739124,5.953449548440553,43.90135000000001,7.057625820600799,43.14699791666667,5.868433315505708,18,18,62.54125,-8,7,4,-2,0,-2,2,2,18
926,-3,66,3,35,3,1,1,33,24,0.7272727272727273,0,0,21.72222222222222,24.87878787878788,-1,-3.0,-5,5.5,44.81432999999999,9.195029357109199,43.37286785714286,6.683113842099866,63.79783333333333,24.058687156686943,48.77904393939394,16.355207687555342,18,18,85.8415,-1,-1,2,-3,-1,-3,8,2,30
927,3,96,3,35,4,1,1,33,21,0.6363636363636364,0,0,22.1,24.010416666666668,-3,-3.0,-2,3.0,43.11423157894737,6.654148967852404,43.30734666666667,6.676735580712744,59.858673333333336,24.014439368206972,52.241428125,19.760865308634127,30,30,103.93785,-2,-4,-1,1,-2,-2,11,2,39
928,-4,135,3,35,5,1,0,33,24,0.7272727272727273,0,0,9.717948717948717,19.881481481481483,3,-1.8,6,3.75,44.190356,10.244418930835657,43.528099000000005,7.734165959992001,63.6057282051282,28.321127601609376,55.52444814814815,23.15011601161509,39,39,104.82615,-1,-2,-5,22,1,0,14,0,21
929,-3,156,3,35,6,1,1,33,20,0.6060606060606061,0,0,20.523809523809526,19.96794871794872,-4,-2.1666666666666665,-7,1.6,44.41397142857143,7.6506920552913344,43.63689035087719,7.729433991465071,56.570214285714286,21.771110555270162,55.66522435897434,22.97207663213345,21,21,62.241699999999994,6,-1,-2,8,-1,1,7,7,32
930,0,188,3,35,7,1,0,33,17,0.5151515151515151,0,0,10.5,18.356382978723403,-3,-2.2857142857142856,1,1.5,44.532740000000004,10.044562644017907,43.79801438848921,8.201429573670636,51.108434375,16.688267438787822,54.889600531914894,22.09590406269735,32,32,77.0655,-2,0,-2,6,1,1,7,0,12
932,-2,29,3,41,1,1,0,31,28,0.8484848484848485,0,1,29.75862068965517,29.75862068965517,-3,-3.0,0,0.0,42.83631724137931,5.099098522901323,42.83631724137931,5.099098522901323,42.83631724137931,5.099098522901323,42.83631724137931,5.099098522901323,29,29,57.94145,5,19,14,11,0,6,0,0,19
933,2,48,3,41,2,1,1,31,26,0.7878787878787878,0,0,27.57894736842105,28.895833333333332,-2,-2.5,0,0.0,43.5438,7.035881596836738,43.09777826086957,5.899427882611678,43.74927894736842,6.7483705097935704,43.19769791666666,5.82534124120244,19,19,62.21085,4,-8,7,0,-2,-2,2,2,2
934,-3,50,3,41,3,1,1,31,28,0.8484848484848485,0,1,26.0,28.78,2,-1.0,4,2.5,,,43.09777826086957,5.899427882611678,85.0344,0.2826000000000022,44.871165999999995,9.989609666360545,2,2,85.0344,-2,0,4,4,3,6,2,1,16
935,-2,66,3,41,4,1,1,31,25,0.7575757575757576,0,0,25.125,27.893939393939394,-3,-1.5,-5,0.0,44.836110000000005,8.888748161856089,43.40819464285715,6.568145278605229,61.181281250000005,24.361976288630064,48.82513333333334,16.38097216025195,16,16,99.20065,-1,-1,-1,-1,-3,-4,6,2,30
936,0,96,3,41,5,1,1,31,23,0.696969696969697,0,0,23.833333333333332,26.625,-2,-1.6,1,0.25,43.137863157894735,6.621716700787248,43.33971066666666,6.582807985139742,59.805476666666664,23.810033062915355,52.256490625,19.68619345367817,30,30,102.85645,1,-3,-2,-2,-2,-2,11,2,21
937,-2,117,3,41,6,1,1,31,23,0.696969696969697,0,0,20.285714285714285,25.487179487179485,0,-1.3333333333333333,2,0.6,44.05677272727272,7.4952695536573914,43.431427906976744,6.710720611405118,69.77518095238095,29.502729282424333,55.40087094017094,22.79062428261438,21,21,104.7587,-4,-4,1,-4,7,-2,10,2,30
938,-2,147,3,41,7,1,0,31,21,0.6363636363636364,0,0,16.833333333333332,23.72108843537415,-2,-1.4285714285714286,-2,0.16666666666666666,42.97040769230769,7.208008231390069,43.32440535714285,6.8321636057594635,50.74183,21.36461662625301,54.450046258503406,22.585133905058537,30,30,105.28999999999999,-18,-1,-2,3,0,14,4,0,17
