,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
7561,9,137,1,3682.579,0.0,24.121900000000096
7617,9,138,1,3706.8433,0.0,24.26429999999982
7672,9,139,1,3731.2764,0.0,24.433100000000195
7727,9,140,1,3755.685,0.0,24.40859999999975
7779,9,141,1,3780.1702,0.0,24.485200000000077
7833,9,142,1,3804.4377,0.0,24.267499999999927
7886,9,143,1,3828.5962,0.0,24.158500000000004
7948,9,144,1,3852.9371,0.0,24.340900000000147
8006,9,145,1,3877.3745,0.0,24.437399999999798
8062,9,146,1,3901.8021,0.0,24.427599999999984
8119,9,147,1,3926.0429999999997,0.0,24.240899999999783
8175,9,148,1,3950.1859,0.0,24.14290000000028
8230,9,149,1,3974.2513,0.0,24.065399999999954
8287,9,150,1,3998.3489,0.0,24.097600000000057
8341,9,151,1,4022.5332,0.0,24.184299999999894
8399,9,152,1,4046.6481,0.0,24.114900000000034
8456,9,153,1,4070.7628,0.0,24.114700000000084
8514,9,154,1,4094.9311,0.0,24.168299999999817
8570,9,155,1,4119.232,0.0,24.300900000000183
8626,9,156,1,4143.4082,0.0,24.17619999999988
8683,9,157,1,4167.4813,0.0,24.073100000000522
8740,9,158,1,4191.6721,0.0,24.1907999999994
8800,9,159,1,4215.8539,0.0,24.181800000000294
8854,9,160,1,4239.9364,0.0,24.082499999999527
8911,9,161,1,4264.0066,0.0,24.070200000000114
8968,9,162,1,4288.205,0.0,24.19840000000022
9025,9,163,1,4312.9954,0.0,24.790399999999863
9081,9,164,1,4337.0911,0.0,24.09569999999985
9136,9,165,1,4361.3733,0.0,24.282200000000557
9189,9,166,1,4385.655,0.0,24.281699999999546
9245,9,167,1,4409.7385,0.0,24.08350000000064
9301,9,168,1,4434.1692,0.0,24.430699999999888
9356,9,169,1,4458.5538,0.0,24.38459999999941
9412,9,170,1,4482.7039,0.0,24.150100000000748
9466,9,171,1,4507.2989,0.0,24.594999999999345
9519,9,172,1,4532.1948,0.0,24.895900000000438
9577,9,173,1,4566.2786,0.0,34.08379999999943
9635,9,174,1,4613.6598,0.0,47.38120000000072
9695,9,175,1,4674.874,0.0,61.21419999999944
9753,9,176,1,4739.8003,0.0,64.92630000000008
9814,9,177,1,4807.628,0.0,67.82769999999982
9883,9,178,1,4883.318,0.0,75.69000000000051
9941,9,179,1,4946.1013,0.0,62.783300000000054
9995,9,180,1,5002.1933,0.0,56.09199999999964
10052,9,181,1,5066.4437,0.0,64.2503999999999
10111,9,182,1,5131.0345,0.0,64.59079999999994
10169,9,183,1,5194.5611,0.0,63.526600000000144
10227,9,184,1,5259.0176,0.0,64.45650000000023
10279,9,185,1,5316.8658,0.0,57.84819999999945
10317,9,186,1,5342.6427,0.0,25.77690000000075
10365,9,187,1,5366.7187,0.0,24.076000000000022
10414,9,188,1,5390.5135,0.0,23.794799999999668
10465,9,189,1,5414.2529,0.0,23.739400000000387
10517,9,190,1,5438.0091,0.0,23.756199999999808
10568,9,191,1,5461.9082,0.0,23.899099999999635
10619,9,192,1,5485.7123,0.0,23.80410000000029
10673,9,193,1,5509.5883,0.0,23.876000000000204
10728,9,194,1,5533.4175,0.0,23.82919999999922
10781,9,195,1,5557.3339,0.0,23.916400000000067
10832,9,196,1,5581.2328,0.0,23.89890000000014
10884,9,197,1,5605.2502,0.0,24.017400000000634
10935,9,198,1,5629.2188,0.0,23.968599999999242
10988,9,199,1,5653.2184,0.0,23.9996000000001
11039,9,200,1,5677.3008,0.0,24.082400000000234
11090,9,201,1,5701.3839,0.0,24.08309999999983
11140,9,202,1,5725.4725,0.0,24.088600000000042
11191,9,203,1,5749.6365,0.0,24.16399999999976
11238,9,204,1,5773.7718,0.0,24.135300000000825
11292,9,205,1,5804.7814,0.0,31.00959999999941
11347,9,206,1,5858.7603,0.0,53.97890000000007
11415,9,207,1,5922.3003,0.0,63.539999999999964
11476,9,208,1,5991.8966,0.0,69.59630000000016
11536,9,209,1,6066.6331,0.0,74.73649999999998
11606,9,210,1,6144.6268,0.0,77.99369999999999
11660,9,211,1,6214.5106,0.0,69.88379999999961
11713,9,212,1,6274.0091,0.0,59.498500000000604
11767,9,213,1,6339.3844,0.0,65.3752999999997
11825,9,214,1,6405.6417,0.0,66.25730000000021
11876,9,215,1,6459.6722,0.0,54.03049999999985
11914,9,216,1,6484.6588,0.0,24.98660000000018
11957,9,217,1,6508.4667,0.0,23.80789999999979
12003,9,218,1,6532.1842,0.0,23.717499999999745
12049,9,219,1,6555.8735,0.0,23.689300000000003
12094,9,220,1,6579.5651,0.0,23.691600000000108
12142,9,221,1,6603.2563,0.0,23.691200000000208
12187,9,222,1,6626.9619,0.0,23.70560000000023
12233,9,223,1,6650.6958,0.0,23.733900000000176
12279,9,224,1,6674.4383,0.0,23.74249999999938
12328,9,225,1,6698.189,0.0,23.750700000000506
12375,9,226,1,6721.9709,0.0,23.78189999999995
12425,9,227,1,6745.8406,0.0,23.869700000000194
12471,9,228,1,6769.7346,0.0,23.893999999999323
12524,9,229,1,6793.5841,0.0,23.849500000000262
12573,9,230,1,6817.3928,0.0,23.80869999999959
12622,9,231,1,6841.3268,0.0,23.934000000000196
12670,9,232,1,6865.2515,0.0,23.924700000000485
12716,9,233,1,6889.2832,0.0,24.031699999999546
12764,9,234,1,6913.4122,0.0,24.128999999999905
12811,9,235,1,6937.5061,0.0,24.09389999999985
12858,9,236,1,6961.5712,0.0,24.06510000000071
12906,9,237,1,6985.6854,0.0,24.114199999999983
12954,9,238,1,7009.7421,0.0,24.05670000000009
13003,9,239,1,7033.7748,0.0,24.03269999999975
13050,9,240,1,7057.8379,0.0,24.063100000000304
13098,9,241,1,7081.7566,0.0,23.918699999999262
13147,9,242,1,7105.7224,0.0,23.965799999999945
13195,9,243,1,7129.6257,0.0,23.903299999999945
13240,9,244,1,7153.6082,0.0,23.982500000000073
13287,9,245,1,7179.0416,0.0,25.433399999999892
13330,9,246,1,7203.3429,0.0,24.301300000000083
13374,9,247,1,7228.1264,0.0,24.78350000000046
13419,9,248,1,7253.2155,0.0,25.089100000000144
12,10,0,13,1.1515,0.0,0.0
70,10,1,17,29.9127,4.0,28.761200000000002
124,10,2,20,56.9828,3.0,27.070099999999996
177,10,3,21,83.3005,1.0,26.317700000000002
229,10,4,21,108.4467,0.0,25.146200000000007
282,10,5,21,133.5571,0.0,25.110399999999984
334,10,6,20,159.1449,-1.0,25.587800000000016
394,10,7,20,192.8149,0.0,33.66999999999999
450,10,8,20,244.5831,0.0,51.76820000000001
508,10,9,20,307.4036,0.0,62.82049999999998
566,10,10,21,386.5028,1.0,79.0992
619,10,11,20,420.6151,-1.0,34.112300000000005
675,10,12,20,480.524,0.0,59.90890000000002
729,10,13,20,535.2485,0.0,54.724500000000035
772,10,14,20,578.7471,0.0,43.49860000000001
820,10,15,20,606.79,0.0,28.042899999999918
867,10,16,20,632.5952,0.0,25.805200000000013
918,10,17,20,658.0554,0.0,25.460199999999986
966,10,18,20,683.0062,0.0,24.950800000000072
1014,10,19,20,707.4812,0.0,24.47499999999991
