rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
9,29,4,3,126.1623,40.5736,T,40.5736,3,2.36,0,0.2073,0,9,40.5736,Active,G,0,0,5,0
10,28,9,3,126.5715,40.7238,T,40.7238,3,2.7692,0,0.4092,0,A,40.7238,Active,G,0,0,A,0
11,19,A,2,86.3731,41.5105,T,41.5105,2,0.0,1,0.0,1,B,41.5105,Active,G,0,0,B,0
11,19,A,3,127.1827,40.8096,T,40.8096,3,3.3804,0,0.6112,0,B,40.8096,Active,G,0,0,B,0
12,15,D,3,127.5677,40.9996,T,40.9996,3,3.7654,0,0.385,0,C,40.9996,Active,G,0,0,E,0
13,16,B,2,86.6739,41.0976,T,41.0976,2,0.0,1,0.0,1,D,41.0976,Active,G,0,0,C,0
13,16,B,3,127.932,41.2581,T,41.0976,2,4.1297,0,0.3643,0,D,41.0976,Active,G,0,0,C,0
14,5,10,3,128.2584,40.7137,T,40.7137,3,4.4561,0,0.3264,0,E,40.7137,Active,G,0,0,11,0
16,7,C,2,87.8833,41.5902,T,41.5902,2,0.0,1,0.4335,0,10,41.5902,Active,G,0,0,D,0
15,8,E,2,87.4498,41.4816,T,41.4816,2,0.0,1,0.0,1,F,41.4816,Active,G,0,0,F,0
15,8,E,3,129.102,41.6522,T,41.4816,2,5.2997,0,0.8436,0,F,41.4816,Active,G,0,0,F,0
16,7,C,3,129.2655,41.3822,T,41.3822,3,5.4632,0,0.1635,0,10,41.3822,Active,G,0,0,D,0
17,14,17,3,129.5414,41.0301,T,41.0301,3,5.7391,0,0.2759,0,11,41.0301,Active,G,0,0,18,0
18,77,13,3,129.5796,41.5031,T,41.2859,2,5.7773,0,0.0382,0,12,41.2859,Active,G,0,0,14,0
19,22,11,2,88.4917,41.4683,T,41.4683,2,0.0,1,0.0,1,13,41.4683,Active,G,0,0,12,0
20,3,12,2,88.8325,41.4455,T,41.4455,2,0.0,1,0.3408,0,14,41.4455,Active,G,0,0,13,0
19,3,12,3,129.8996,41.0671,T,41.0671,3,6.0973,0,0.32,0,13,41.0671,Active,G,0,0,13,0
20,22,11,2,88.4917,41.4683,T,41.4683,2,0.0,1,0.0,1,14,41.4683,Active,G,0,0,12,0
21,2,15,2,89.187,41.8409,T,41.8409,2,0.0,1,0.6953,0,15,41.8409,Active,G,0,0,16,0
20,4,19,3,130.9861,41.3945,T,41.3945,3,7.1838,0,1.0865,0,14,41.3945,Active,G,0,0,1A,0
21,22,11,3,131.166,42.6743,T,41.4683,2,7.3637,0,0.1799,0,15,41.4683,Active,G,0,0,12,0
22,2,15,3,131.2665,42.0795,T,41.8409,2,7.4642,0,0.1005,0,16,41.8409,Active,G,0,0,16,0
23,83,F,3,131.4691,41.6645,T,41.6645,3,7.6668,0,0.2026,0,17,41.6645,Active,G,0,0,10,0
24,1,16,2,90.3248,42.3419,T,42.3419,2,0.0,1,0.0,1,18,42.3419,Active,G,0,0,17,0
24,1,16,3,131.7858,41.461,T,41.461,3,7.9835,0,0.3167,0,18,41.461,Active,G,0,0,17,0
25,24,14,3,131.9918,41.0669,T,41.0669,3,8.1895,0,0.206,0,19,41.0669,Active,G,0,0,15,0
26,88,18,3,132.25,41.1493,T,41.1493,3,8.4477,0,0.2582,0,1A,41.1493,Active,G,0,0,19,0
27,11,1C,2,91.4926,42.7777,T,42.7777,2,0.0,1,0.0,1,1B,42.7777,Active,G,0,0,1D,0
27,18,20,3,133.6456,42.0047,T,42.0047,3,9.8433,0,1.3956,0,1B,42.0047,Active,G,0,0,21,0
28,50,1A,3,133.9611,42.3244,T,42.3244,3,10.1588,0,0.3155,0,1C,42.3244,Active,G,0,0,1B,0
29,11,1C,3,134.0289,42.5363,T,42.5363,3,10.2266,0,0.0678,0,1D,42.5363,Active,G,0,0,1D,0
30,17,1E,3,134.0452,41.7299,T,41.7299,3,10.2429,0,0.0163,0,1E,41.7299,Active,G,0,0,1F,0
31,44,1D,2,92.2849,43.1384,T,43.1384,2,0.0,1,0.0,1,1F,43.1384,Active,G,0,0,1E,0
32,40,1F,2,92.7442,43.2523,T,43.2523,2,0.0,1,0.4593,0,20,43.2523,Active,G,0,0,20,0
31,44,1D,3,134.7012,42.4163,T,42.4163,3,10.8989,0,0.656,0,1F,42.4163,Active,G,0,0,1E,0
32,40,1F,3,135.0977,42.3535,T,42.3535,3,11.2954,0,0.3965,0,20,42.3535,Active,G,0,0,20,0
33,63,1B,2,93.5423,43.7254,T,43.7254,2,0.0,1,0.0,1,21,43.7254,Active,G,0,0,1C,0
33,63,1B,3,135.608,42.0657,T,42.0657,3,11.8057,0,0.5103,0,21,42.0657,Active,G,0,0,1C,0
1,9,0,4,164.5279,40.7256,T,40.6789,3,0.0,0,0.0,0,1,40.6789,Active,G,0,0,1,4
2,20,1,4,164.8091,40.8574,T,40.5879,3,0.2812,0,0.2812,0,2,40.5879,Active,G,0,0,2,0
3,10,6,4,164.8996,40.7224,T,40.3446,3,0.3717,0,0.0905,0,3,40.3446,Active,G,0,0,7,0
4,12,8,4,165.3907,40.906,T,40.8488,3,0.8628,0,0.4911,0,4,40.8488,Active,G,0,0,9,0
5,98,2,4,165.4254,40.8665,T,40.6742,3,0.8975,0,0.0347,0,5,40.6742,Active,G,0,0,3,0
8,26,3,3,125.955,40.4691,T,40.4691,3,0.0,1,0.7039,0,8,40.4691,Active,G,0,0,4,0
9,29,4,3,126.1623,40.5736,T,40.5736,3,0.0,1,0.2073,0,9,40.5736,Active,G,0,0,5,0
6,21,5,3,125.1114,40.8228,T,40.8228,3,0.0,1,0.0,1,6,40.8228,Active,G,0,0,6,0
7,27,7,3,125.2511,40.4008,T,40.4008,3,0.0,1,0.1397,0,7,40.4008,Active,G,0,0,8,0
10,28,9,3,126.5715,40.7238,T,40.7238,3,0.0,1,0.4092,0,A,40.7238,Active,G,0,0,A,0
11,19,A,3,127.1827,40.8096,T,40.8096,3,0.0,1,0.6112,0,B,40.8096,Active,G,0,0,B,0
13,16,B,3,127.932,41.2581,T,41.0976,2,0.0,1,0.3643,0,D,41.0976,Active,G,0,0,C,0
16,7,C,3,129.2655,41.3822,T,41.3822,3,0.0,1,0.1635,0,10,41.3822,Active,G,0,0,D,0
12,15,D,3,127.5677,40.9996,T,40.9996,3,0.0,1,0.385,0,C,40.9996,Active,G,0,0,E,0
15,8,E,3,129.102,41.6522,T,41.4816,2,0.0,1,0.8436,0,F,41.4816,Active,G,0,0,F,0
23,83,F,3,131.4691,41.6645,T,41.6645,3,0.0,1,0.2026,0,17,41.6645,Active,G,0,0,10,0
14,5,10,3,128.2584,40.7137,T,40.7137,3,0.0,1,0.3264,0,E,40.7137,Active,G,0,0,11,0
21,22,11,3,131.166,42.6743,T,41.4683,2,0.0,1,0.1799,0,15,41.4683,Active,G,0,0,12,0
19,3,12,3,129.8996,41.0671,T,41.0671,3,0.0,1,0.32,0,13,41.0671,Active,G,0,0,13,0
18,77,13,3,129.5796,41.5031,T,41.2859,2,0.0,1,0.0382,0,12,41.2859,Active,G,0,0,14,0
25,24,14,3,131.9918,41.0669,T,41.0669,3,0.0,1,0.206,0,19,41.0669,Active,G,0,0,15,0
22,2,15,3,131.2665,42.0795,T,41.8409,2,0.0,1,0.1005,0,16,41.8409,Active,G,0,0,16,0
24,1,16,3,131.7858,41.461,T,41.461,3,0.0,1,0.3167,0,18,41.461,Active,G,0,0,17,0
17,14,17,3,129.5414,41.0301,T,41.0301,3,0.0,1,0.2759,0,11,41.0301,Active,G,0,0,18,0
26,88,18,3,132.25,41.1493,T,41.1493,3,0.0,1,0.2582,0,1A,41.1493,Active,G,0,0,19,0
20,4,19,3,130.9861,41.3945,T,41.3945,3,0.0,1,1.0865,0,14,41.3945,Active,G,0,0,1A,0
28,50,1A,3,133.9611,42.3244,T,42.3244,3,0.0,1,0.3155,0,1C,42.3244,Active,G,0,0,1B,0
33,63,1B,3,135.608,42.0657,T,42.0657,3,0.0,1,0.5103,0,21,42.0657,Active,G,0,0,1C,0
29,11,1C,3,134.0289,42.5363,T,42.5363,3,0.0,1,0.0678,0,1D,42.5363,Active,G,0,0,1D,0
31,44,1D,3,134.7012,42.4163,T,42.4163,3,0.0,1,0.656,0,1F,42.4163,Active,G,0,0,1E,0
30,17,1E,3,134.0452,41.7299,T,41.7299,3,0.0,1,0.0163,0,1E,41.7299,Active,G,0,0,1F,0
32,40,1F,3,135.0977,42.3535,T,42.3535,3,0.0,1,0.3965,0,20,42.3535,Active,G,0,0,20,0
27,18,20,3,133.6456,42.0047,T,42.0047,3,0.0,1,1.3956,0,1B,42.0047,Active,G,0,0,21,0
6,21,5,4,166.048,40.9366,T,40.8228,3,1.5201,0,0.6226,0,6,40.8228,Active,G,0,0,6,0
7,27,7,4,166.4474,41.1963,T,40.4008,3,1.9195,0,0.3994,0,7,40.4008,Active,G,0,0,8,0
8,26,3,3,125.955,40.4691,T,40.4691,3,0.0,1,0.0,1,8,40.4691,Active,G,0,0,4,0
8,26,3,4,166.9932,41.0382,T,40.4691,3,2.4653,0,0.5458,0,8,40.4691,Active,G,0,0,4,0
9,29,4,4,167.0042,40.8419,T,40.5736,3,2.4763,0,0.011,0,9,40.5736,Active,G,0,0,5,0
10,28,9,4,167.4213,40.8498,T,40.7238,3,2.8934,0,0.4171,0,A,40.7238,Active,G,0,0,A,0
11,19,A,3,127.1827,40.8096,T,40.8096,3,0.0,1,0.0,1,B,40.8096,Active,G,0,0,B,0
11,19,A,4,167.8638,40.6811,T,40.6811,4,3.3359,0,0.4425,0,B,40.6811,Active,G,0,0,B,0
12,15,D,4,168.2251,40.6574,T,40.6574,4,3.6972,0,0.3613,0,C,40.6574,Active,G,0,0,E,0
13,16,B,4,168.4835,40.5515,T,40.5515,4,3.9556,0,0.2584,0,D,40.5515,Active,G,0,0,C,0
14,5,10,3,128.2584,40.7137,T,40.7137,3,0.0,1,0.0,1,E,40.7137,Active,G,0,0,11,0
14,5,10,4,168.8022,40.5438,T,40.5438,4,4.2743,0,0.3187,0,E,40.5438,Active,G,0,0,11,0
15,8,E,3,129.102,41.6522,T,41.4816,2,0.0,1,0.0,1,F,41.4816,Active,G,0,0,F,0
15,8,E,4,170.3869,41.2849,T,41.2849,4,5.859,0,1.5847,0,F,41.2849,Active,G,0,0,F,0
16,7,C,4,170.518,41.2525,T,41.2525,4,5.9901,0,0.1311,0,10,41.2525,Active,G,0,0,D,0
17,14,17,4,170.6255,41.0841,T,41.0301,3,6.0976,0,0.1075,0,11,41.0301,Active,G,0,0,18,0
18,77,13,3,129.5796,41.5031,T,41.2859,2,0.0,1,0.0,1,12,41.2859,Active,G,0,0,14,0
18,77,13,4,170.7853,41.2057,T,41.2057,4,6.2574,0,0.1598,0,12,41.2057,Active,G,0,0,14,0
19,3,12,4,171.136,41.2364,T,41.0671,3,6.6081,0,0.3507,0,13,41.0671,Active,G,0,0,13,0
20,4,19,4,171.4849,40.4988,T,40.4988,4,6.957,0,0.3489,0,14,40.4988,Active,G,0,0,1A,0
21,22,11,3,131.166,42.6743,T,41.4683,2,0.0,1,0.0,1,15,41.4683,Active,G,0,0,12,0
21,22,11,4,171.7656,40.5996,T,40.5996,4,7.2377,0,0.2807,0,15,40.5996,Active,G,0,0,12,0
22,2,15,4,171.9966,40.7301,T,40.7301,4,7.4687,0,0.231,0,16,40.7301,Active,G,0,0,16,0
23,83,F,4,172.4209,40.9518,T,40.9518,4,7.893,0,0.4243,0,17,40.9518,Active,G,0,0,10,0
24,1,16,4,172.6174,40.8316,T,40.8316,4,8.0895,0,0.1965,0,18,40.8316,Active,G,0,0,17,0
25,24,14,3,131.9918,41.0669,T,41.0669,3,0.0,1,0.0,1,19,41.0669,Active,G,0,0,15,0
25,24,14,4,173.004,41.0122,T,41.0122,4,8.4761,0,0.3866,0,19,41.0122,Active,G,0,0,15,0
26,88,18,4,173.6352,41.3852,T,41.1493,3,9.1073,0,0.6312,0,1A,41.1493,Active,G,0,0,19,0
27,18,20,3,133.6456,42.0047,T,42.0047,3,0.0,1,0.0,1,1B,42.0047,Active,G,0,0,21,0
27,18,20,4,174.0034,40.3578,T,40.3578,4,9.4755,0,0.3682,0,1B,40.3578,Active,G,0,0,21,0
28,50,1A,3,133.9611,42.3244,T,42.3244,3,0.0,1,0.0,1,1C,42.3244,Active,G,0,0,1B,0
28,50,1A,4,175.2351,41.274,T,41.274,4,10.7072,0,1.2317,0,1C,41.274,Active,G,0,0,1B,0
29,11,1C,3,134.0289,42.5363,T,42.5363,3,0.0,1,0.0,1,1D,42.5363,Active,G,0,0,1D,0
29,17,1E,4,175.8402,41.795,T,41.7299,3,11.3123,0,0.6051,0,1D,41.7299,Active,G,0,0,1F,0
30,11,1C,4,176.4663,42.4374,T,42.4374,4,11.9384,0,0.6261,0,1E,42.4374,Active,G,0,0,1D,0
31,44,1D,3,134.7012,42.4163,T,42.4163,3,0.0,1,0.0,1,1F,42.4163,Active,G,0,0,1E,0
31,40,1F,4,176.996,41.8983,T,41.8983,4,12.4681,0,0.5297,0,1F,41.8983,Active,G,0,0,20,0
33,63,1B,3,135.608,42.0657,T,42.0657,3,0.0,1,0.9068,0,21,42.0657,Active,G,0,0,1C,0
32,44,1D,3,134.7012,42.4163,T,42.4163,3,0.0,1,0.0,1,20,42.4163,Active,G,0,0,1E,0
32,44,1D,4,177.7361,43.0349,T,42.4163,3,13.2082,0,0.7401,0,20,42.4163,Active,G,0,0,1E,0
33,63,1B,4,177.9678,42.3598,T,42.0657,3,13.4399,0,0.2317,0,21,42.0657,Active,G,0,0,1C,0
1,9,0,5,205.2596,40.7317,T,40.6789,3,0.0,0,0.0,0,1,40.6789,Active,G,0,0,1,5
2,20,1,4,164.8091,40.8574,T,40.5879,3,0.0,1,0.0,1,2,40.5879,Active,G,0,0,2,0
5,98,2,4,165.4254,40.8665,T,40.6742,3,0.0,1,0.0347,0,5,40.6742,Active,G,0,0,3,0
8,26,3,4,166.9932,41.0382,T,40.4691,3,0.0,1,0.5458,0,8,40.4691,Active,G,0,0,4,0
9,29,4,4,167.0042,40.8419,T,40.5736,3,0.0,1,0.011,0,9,40.5736,Active,G,0,0,5,0
6,21,5,4,166.048,40.9366,T,40.8228,3,0.0,1,0.6226,0,6,40.8228,Active,G,0,0,6,0
3,10,6,4,164.8996,40.7224,T,40.3446,3,0.0,1,0.0905,0,3,40.3446,Active,G,0,0,7,0
7,27,7,4,166.4474,41.1963,T,40.4008,3,0.0,1,0.3994,0,7,40.4008,Active,G,0,0,8,0
4,12,8,4,165.3907,40.906,T,40.8488,3,0.0,1,0.4911,0,4,40.8488,Active,G,0,0,9,0
10,28,9,4,167.4213,40.8498,T,40.7238,3,0.0,1,0.4171,0,A,40.7238,Active,G,0,0,A,0
11,19,A,4,167.8638,40.6811,T,40.6811,4,0.0,1,0.4425,0,B,40.6811,Active,G,0,0,B,0
13,16,B,4,168.4835,40.5515,T,40.5515,4,0.0,1,0.2584,0,D,40.5515,Active,G,0,0,C,0
16,7,C,4,170.518,41.2525,T,41.2525,4,0.0,1,0.1311,0,10,41.2525,Active,G,0,0,D,0
12,15,D,4,168.2251,40.6574,T,40.6574,4,0.0,1,0.3613,0,C,40.6574,Active,G,0,0,E,0
15,8,E,4,170.3869,41.2849,T,41.2849,4,0.0,1,1.5847,0,F,41.2849,Active,G,0,0,F,0
23,83,F,4,172.4209,40.9518,T,40.9518,4,0.0,1,0.4243,0,17,40.9518,Active,G,0,0,10,0
14,5,10,4,168.8022,40.5438,T,40.5438,4,0.0,1,0.3187,0,E,40.5438,Active,G,0,0,11,0
21,22,11,4,171.7656,40.5996,T,40.5996,4,0.0,1,0.2807,0,15,40.5996,Active,G,0,0,12,0
19,3,12,4,171.136,41.2364,T,41.0671,3,0.0,1,0.3507,0,13,41.0671,Active,G,0,0,13,0
18,77,13,4,170.7853,41.2057,T,41.2057,4,0.0,1,0.1598,0,12,41.2057,Active,G,0,0,14,0
25,24,14,4,173.004,41.0122,T,41.0122,4,0.0,1,0.3866,0,19,41.0122,Active,G,0,0,15,0
22,2,15,4,171.9966,40.7301,T,40.7301,4,0.0,1,0.231,0,16,40.7301,Active,G,0,0,16,0
24,1,16,4,172.6174,40.8316,T,40.8316,4,0.0,1,0.1965,0,18,40.8316,Active,G,0,0,17,0
17,14,17,4,170.6255,41.0841,T,41.0301,3,0.0,1,0.1075,0,11,41.0301,Active,G,0,0,18,0
26,88,18,4,173.6352,41.3852,T,41.1493,3,0.0,1,0.6312,0,1A,41.1493,Active,G,0,0,19,0
20,4,19,4,171.4849,40.4988,T,40.4988,4,0.0,1,0.3489,0,14,40.4988,Active,G,0,0,1A,0
28,50,1A,4,175.2351,41.274,T,41.274,4,0.0,1,1.2317,0,1C,41.274,Active,G,0,0,1B,0
33,63,1B,4,177.9678,42.3598,T,42.0657,3,0.0,1,0.2317,0,21,42.0657,Active,G,0,0,1C,0
30,11,1C,4,176.4663,42.4374,T,42.4374,4,0.0,1,0.6261,0,1E,42.4374,Active,G,0,0,1D,0
32,44,1D,4,177.7361,43.0349,T,42.4163,3,0.0,1,0.7401,0,20,42.4163,Active,G,0,0,1E,0
29,17,1E,4,175.8402,41.795,T,41.7299,3,0.0,1,0.6051,0,1D,41.7299,Active,G,0,0,1F,0
31,40,1F,4,176.996,41.8983,T,41.8983,4,0.0,1,0.5297,0,1F,41.8983,Active,G,0,0,20,0
27,18,20,4,174.0034,40.3578,T,40.3578,4,0.0,1,0.3682,0,1B,40.3578,Active,G,0,0,21,0
2,10,6,5,205.5416,40.642,T,40.3446,3,0.282,0,0.282,0,2,40.3446,Active,G,0,0,7,0
3,98,2,5,206.2112,40.7858,T,40.6742,3,0.9516,0,0.6696,0,3,40.6742,Active,G,0,0,3,0
4,20,1,4,164.8091,40.8574,T,40.5879,3,0.0,1,0.0,1,4,40.5879,Active,G,0,0,2,0
6,21,5,4,166.048,40.9366,T,40.8228,3,0.0,1,0.6573,0,6,40.8228,Active,G,0,0,6,0
5,12,8,4,165.3907,40.906,T,40.8488,3,0.0,1,0.5816,0,5,40.8488,Active,G,0,0,9,0
4,20,1,5,206.7694,41.9603,T,40.5879,3,1.5098,0,0.5582,0,4,40.5879,Active,G,0,0,2,0
5,12,8,5,206.9808,41.5901,T,40.8488,3,1.7212,0,0.2114,0,5,40.8488,Active,G,0,0,9,0
6,21,5,5,207.0028,40.9548,T,40.8228,3,1.7432,0,0.022,0,6,40.8228,Active,G,0,0,6,0
7,27,7,5,207.3094,40.862,T,40.4008,3,2.0498,0,0.3066,0,7,40.4008,Active,G,0,0,8,0
8,26,3,4,166.9932,41.0382,T,40.4691,3,0.0,1,0.0,1,8,40.4691,Active,G,0,0,4,0
8,29,4,5,207.5288,40.5246,T,40.5246,5,2.2692,0,0.2194,0,8,40.5246,Active,G,0,0,5,0
9,26,3,5,207.959,40.9658,T,40.4691,3,2.6994,0,0.4302,0,9,40.4691,Active,G,0,0,4,0
10,28,9,5,208.2605,40.8392,T,40.7238,3,3.0009,0,0.3015,0,A,40.7238,Active,G,0,0,A,0
11,19,A,5,208.5779,40.7141,T,40.6811,4,3.3183,0,0.3174,0,B,40.6811,Active,G,0,0,B,0
12,15,D,4,168.2251,40.6574,T,40.6574,4,0.0,1,0.0,1,C,40.6574,Active,G,0,0,E,0
12,15,D,5,208.9637,40.7386,T,40.6574,4,3.7041,0,0.3858,0,C,40.6574,Active,G,0,0,E,0
13,16,B,5,209.411,40.9275,T,40.5515,4,4.1514,0,0.4473,0,D,40.5515,Active,G,0,0,C,0
14,5,10,4,168.8022,40.5438,T,40.5438,4,0.0,1,0.0,1,E,40.5438,Active,G,0,0,11,0
14,5,10,5,209.728,40.9258,T,40.5438,4,4.4684,0,0.317,0,E,40.5438,Active,G,0,0,11,0
15,8,E,4,170.3869,41.2849,T,41.2849,4,0.0,1,0.0,1,F,41.2849,Active,G,0,0,F,0
15,8,E,5,211.7175,41.3306,T,41.2849,4,6.4579,0,1.9895,0,F,41.2849,Active,G,0,0,F,0
16,7,C,4,170.518,41.2525,T,41.2525,4,0.0,1,0.0,1,10,41.2525,Active,G,0,0,D,0
16,7,C,5,211.7626,41.2446,T,41.2446,5,6.503,0,0.0451,0,10,41.2446,Active,G,0,0,D,0
17,14,17,5,212.0274,41.4019,T,41.0301,3,6.7678,0,0.2648,0,11,41.0301,Active,G,0,0,18,0
18,77,13,5,212.1174,41.3321,T,41.2057,4,6.8578,0,0.09,0,12,41.2057,Active,G,0,0,14,0
19,3,12,5,212.4815,41.3455,T,41.0671,3,7.2219,0,0.3641,0,13,41.0671,Active,G,0,0,13,0
20,4,19,4,171.4849,40.4988,T,40.4988,4,0.0,1,0.0,1,14,40.4988,Active,G,0,0,1A,0
20,4,19,5,212.78,41.2951,T,40.4988,4,7.5204,0,0.2985,0,14,40.4988,Active,G,0,0,1A,0
21,22,11,5,213.1193,41.3537,T,40.5996,4,7.8597,0,0.3393,0,15,40.5996,Active,G,0,0,12,0
22,2,15,5,213.4325,41.4359,T,40.7301,4,8.1729,0,0.3132,0,16,40.7301,Active,G,0,0,16,0
23,83,F,4,172.4209,40.9518,T,40.9518,4,0.0,1,0.0,1,17,40.9518,Active,G,0,0,10,0
23,83,F,5,213.7081,41.2872,T,40.9518,4,8.4485,0,0.2756,0,17,40.9518,Active,G,0,0,10,0
24,1,16,5,213.9916,41.3742,T,40.8316,4,8.732,0,0.2835,0,18,40.8316,Active,G,0,0,17,0
25,24,14,5,214.2214,41.2174,T,41.0122,4,8.9618,0,0.2298,0,19,41.0122,Active,G,0,0,15,0
26,18,20,5,214.2434,40.24,T,40.24,5,8.9838,0,0.022,0,1A,40.24,Active,G,0,0,21,0
27,88,18,4,173.6352,41.3852,T,41.1493,3,0.0,1,0.0,1,1B,41.1493,Active,G,0,0,19,0
28,50,1A,4,175.2351,41.274,T,41.274,4,0.0,1,1.5999,0,1C,41.274,Active,G,0,0,1B,0
27,88,18,5,214.72,41.0848,T,41.0848,5,9.4604,0,0.4766,0,1B,41.0848,Active,G,0,0,19,0
28,50,1A,4,175.2351,41.274,T,41.274,4,0.0,1,0.0,1,1C,41.274,Active,G,0,0,1B,0
28,50,1A,5,215.727,40.4919,T,40.4919,5,10.4674,0,1.007,0,1C,40.4919,Active,G,0,0,1B,0
29,17,1E,5,216.5057,40.6655,T,40.6655,5,11.2461,0,0.7787,0,1D,40.6655,Active,G,0,0,1F,0
30,11,1C,4,176.4663,42.4374,T,42.4374,4,0.0,1,0.0,1,1E,42.4374,Active,G,0,0,1D,0
30,11,1C,5,217.7296,41.2633,T,41.2633,5,12.47,0,1.2239,0,1E,41.2633,Active,G,0,0,1D,0
31,40,1F,5,218.1098,41.1138,T,41.1138,5,12.8502,0,0.3802,0,1F,41.1138,Active,G,0,0,20,0
32,44,1D,4,177.7361,43.0349,T,42.4163,3,0.0,1,0.0,1,20,42.4163,Active,G,0,0,1E,0
32,44,1D,5,219.0738,41.3377,T,41.3377,5,13.8142,0,0.964,0,20,41.3377,Active,G,0,0,1E,0
33,63,1B,5,219.3385,41.3707,T,41.3707,5,14.0789,0,0.2647,0,21,41.3707,Active,G,0,0,1C,0
1,10,6,6,245.9752,40.4336,T,40.3446,3,0.0,0,0.0,0,1,40.3446,Active,G,0,0,7,1
2,9,0,6,246.3176,41.058,T,40.6789,3,0.3424,0,0.3424,0,2,40.6789,Active,G,0,0,1,5
4,20,1,5,206.7694,41.9603,T,40.5879,3,0.0,1,0.5582,0,4,40.5879,Active,G,0,0,2,0
3,98,2,5,206.2112,40.7858,T,40.6742,3,0.0,1,0.0,1,3,40.6742,Active,G,0,0,3,0
9,26,3,5,207.959,40.9658,T,40.4691,3,0.0,1,0.4302,0,9,40.4691,Active,G,0,0,4,0
8,29,4,5,207.5288,40.5246,T,40.5246,5,0.0,1,0.2194,0,8,40.5246,Active,G,0,0,5,0
6,21,5,5,207.0028,40.9548,T,40.8228,3,0.0,1,0.022,0,6,40.8228,Active,G,0,0,6,0
7,27,7,5,207.3094,40.862,T,40.4008,3,0.0,1,0.3066,0,7,40.4008,Active,G,0,0,8,0
5,12,8,5,206.9808,41.5901,T,40.8488,3,0.0,1,0.2114,0,5,40.8488,Active,G,0,0,9,0
10,28,9,5,208.2605,40.8392,T,40.7238,3,0.0,1,0.3015,0,A,40.7238,Active,G,0,0,A,0
11,19,A,5,208.5779,40.7141,T,40.6811,4,0.0,1,0.3174,0,B,40.6811,Active,G,0,0,B,0
13,16,B,5,209.411,40.9275,T,40.5515,4,0.0,1,0.4473,0,D,40.5515,Active,G,0,0,C,0
16,7,C,5,211.7626,41.2446,T,41.2446,5,0.0,1,0.0451,0,10,41.2446,Active,G,0,0,D,0
12,15,D,5,208.9637,40.7386,T,40.6574,4,0.0,1,0.3858,0,C,40.6574,Active,G,0,0,E,0
15,8,E,5,211.7175,41.3306,T,41.2849,4,0.0,1,1.9895,0,F,41.2849,Active,G,0,0,F,0
23,83,F,5,213.7081,41.2872,T,40.9518,4,0.0,1,0.2756,0,17,40.9518,Active,G,0,0,10,0
14,5,10,5,209.728,40.9258,T,40.5438,4,0.0,1,0.317,0,E,40.5438,Active,G,0,0,11,0
21,22,11,5,213.1193,41.3537,T,40.5996,4,0.0,1,0.3393,0,15,40.5996,Active,G,0,0,12,0
19,3,12,5,212.4815,41.3455,T,41.0671,3,0.0,1,0.3641,0,13,41.0671,Active,G,0,0,13,0
18,77,13,5,212.1174,41.3321,T,41.2057,4,0.0,1,0.09,0,12,41.2057,Active,G,0,0,14,0
25,24,14,5,214.2214,41.2174,T,41.0122,4,0.0,1,0.2298,0,19,41.0122,Active,G,0,0,15,0
22,2,15,5,213.4325,41.4359,T,40.7301,4,0.0,1,0.3132,0,16,40.7301,Active,G,0,0,16,0
24,1,16,5,213.9916,41.3742,T,40.8316,4,0.0,1,0.2835,0,18,40.8316,Active,G,0,0,17,0
17,14,17,5,212.0274,41.4019,T,41.0301,3,0.0,1,0.2648,0,11,41.0301,Active,G,0,0,18,0
27,88,18,5,214.72,41.0848,T,41.0848,5,0.0,1,0.4766,0,1B,41.0848,Active,G,0,0,19,0
20,4,19,5,212.78,41.2951,T,40.4988,4,0.0,1,0.2985,0,14,40.4988,Active,G,0,0,1A,0
28,50,1A,5,215.727,40.4919,T,40.4919,5,0.0,1,1.007,0,1C,40.4919,Active,G,0,0,1B,0
33,63,1B,5,219.3385,41.3707,T,41.3707,5,0.0,1,0.2647,0,21,41.3707,Active,G,0,0,1C,0
30,11,1C,5,217.7296,41.2633,T,41.2633,5,0.0,1,1.2239,0,1E,41.2633,Active,G,0,0,1D,0
32,44,1D,5,219.0738,41.3377,T,41.3377,5,0.0,1,0.964,0,20,41.3377,Active,G,0,0,1E,0
29,17,1E,5,216.5057,40.6655,T,40.6655,5,0.0,1,0.7787,0,1D,40.6655,Active,G,0,0,1F,0
31,40,1F,5,218.1098,41.1138,T,41.1138,5,0.0,1,0.3802,0,1F,41.1138,Active,G,0,0,20,0
26,18,20,5,214.2434,40.24,T,40.24,5,0.0,1,0.022,0,1A,40.24,Active,G,0,0,21,0
3,98,2,6,246.604,40.3928,T,40.3928,6,0.6288,0,0.2864,0,3,40.3928,Active,G,0,0,3,0
4,20,1,6,247.129,40.3596,T,40.3596,6,1.1538,0,0.525,0,4,40.3596,Active,G,0,0,2,0
5,12,8,5,206.9808,41.5901,T,40.8488,3,0.0,1,0.0,1,5,40.8488,Active,G,0,0,9,0
5,21,5,6,247.5058,40.503,T,40.503,6,1.5306,0,0.3768,0,5,40.503,Active,G,0,0,6,0
